Date,Close,Change
31-May-2018,7.848,0.0107
01-Jun-2018,7.8572,0.0093
04-Jun-2018,7.8391,-0.0182
05-Jun-2018,7.8341,-0.005
06-Jun-2018,7.8116,-0.0225
07-Jun-2018,7.8211,0.0095
08-Jun-2018,7.8305,0.0094
11-Jun-2018,7.8285,-0.002
12-Jun-2018,7.8249,-0.0036
13-Jun-2018,7.8337,0.0088
14-Jun-2018,7.8443,0.0106
15-Jun-2018,7.8186,-0.0257
18-Jun-2018,7.8143,-0.0043
19-Jun-2018,7.7977,-0.0165
20-Jun-2018,7.8179,0.0202
21-Jun-2018,7.8324,0.0145
22-Jun-2018,7.8531,0.0207
25-Jun-2018,7.8524,-0.0007
26-Jun-2018,7.8461,-0.0063
27-Jun-2018,7.8486,0.0026
28-Jun-2018,7.8266,-0.022
29-Jun-2018,7.8132,-0.0135
02-Jul-2018,7.792,-0.0212
03-Jul-2018,7.8081,0.0162
04-Jul-2018,7.8092,0.001
05-Jul-2018,7.8057,-0.0035
06-Jul-2018,7.8024,-0.0032
09-Jul-2018,7.8027,0.0003
10-Jul-2018,7.7925,-0.0103
11-Jul-2018,7.7931,0.0006
12-Jul-2018,7.8059,0.0127
13-Jul-2018,7.8035,-0.0024
16-Jul-2018,7.8038,0.0003
17-Jul-2018,7.7925,-0.0113
18-Jul-2018,7.8052,0.0127
19-Jul-2018,7.8171,0.012
20-Jul-2018,7.804,-0.0131
23-Jul-2018,7.8175,0.0135
24-Jul-2018,7.7798,-0.0377
25-Jul-2018,7.7611,-0.0187
26-Jul-2018,7.7672,0.0061
27-Jul-2018,7.7703,0.0031
30-Jul-2018,7.7881,0.0178
31-Jul-2018,7.7862,-0.0019
01-Aug-2018,7.8102,0.024
02-Aug-2018,7.8283,0.0181
03-Aug-2018,7.8513,0.023
06-Aug-2018,7.8621,0.0108
07-Aug-2018,7.8815,0.0194
08-Aug-2018,7.8843,0.0028
09-Aug-2018,7.8772,-0.0071
10-Aug-2018,7.9003,0.0231
13-Aug-2018,7.8997,-0.0006
14-Aug-2018,7.904,0.0043
15-Aug-2018,7.9092,0.0052
16-Aug-2018,7.9311,0.0219
17-Aug-2018,7.9069,-0.0242
20-Aug-2018,7.9043,-0.0025
21-Aug-2018,7.8949,-0.0094
22-Aug-2018,7.891,-0.0039
23-Aug-2018,7.9074,0.0164
24-Aug-2018,7.9102,0.0028
27-Aug-2018,7.9268,0.0165
28-Aug-2018,7.9271,0.0003
29-Aug-2018,7.9405,0.0133
30-Aug-2018,7.9365,-0.0039
31-Aug-2018,7.9586,0.022
03-Sep-2018,7.9551,-0.0035
04-Sep-2018,7.9531,-0.0019
05-Sep-2018,7.9635,0.0103
06-Sep-2018,7.9735,0.01
07-Sep-2018,7.9898,0.0164
10-Sep-2018,7.9961,0.0062
11-Sep-2018,7.9947,-0.0014
12-Sep-2018,8.0106,0.016
13-Sep-2018,8.0195,0.0088
14-Sep-2018,8.0186,-0.0009
17-Sep-2018,8.0092,-0.0094
18-Sep-2018,7.9906,-0.0186
19-Sep-2018,7.9819,-0.0088
20-Sep-2018,7.9812,-0.0007
21-Sep-2018,7.9734,-0.0078
24-Sep-2018,7.9965,0.0231
25-Sep-2018,8.0042,0.0077
26-Sep-2018,8.0136,0.0094
27-Sep-2018,8.0103,-0.0033
28-Sep-2018,8.0184,0.0081
01-Oct-2018,8.0057,-0.0127
02-Oct-2018,8.009,0.0033
03-Oct-2018,7.9977,-0.0113
04-Oct-2018,7.9974,-0.0004
05-Oct-2018,7.9948,-0.0026
08-Oct-2018,8.0131,0.0183
09-Oct-2018,8.033,0.0199
10-Oct-2018,8.0485,0.0155
11-Oct-2018,8.0645,0.016
12-Oct-2018,8.0864,0.0219
15-Oct-2018,8.0813,-0.005
16-Oct-2018,8.0644,-0.017
17-Oct-2018,8.0814,0.017
18-Oct-2018,8.071,-0.0104
19-Oct-2018,8.0732,0.0022
22-Oct-2018,8.0736,0.0004
23-Oct-2018,8.0798,0.0062
24-Oct-2018,8.1018,0.0219
25-Oct-2018,8.0922,-0.0096
26-Oct-2018,8.0841,-0.008
29-Oct-2018,8.1005,0.0164
30-Oct-2018,8.1097,0.0092
31-Oct-2018,8.1125,0.0028
01-Nov-2018,8.1285,0.016
02-Nov-2018,8.1416,0.0131
05-Nov-2018,8.1291,-0.0125
06-Nov-2018,8.1393,0.0102
07-Nov-2018,8.1415,0.0022
08-Nov-2018,8.1442,0.0027
09-Nov-2018,8.1343,-0.0099
12-Nov-2018,8.1336,-0.0007
13-Nov-2018,8.1371,0.0035
14-Nov-2018,8.1453,0.0082
15-Nov-2018,8.1513,0.006
16-Nov-2018,8.1515,0.0002
19-Nov-2018,8.1505,-0.001
20-Nov-2018,8.1634,0.0129
21-Nov-2018,8.1497,-0.0137
22-Nov-2018,8.1459,-0.0037
23-Nov-2018,8.1417,-0.0042
26-Nov-2018,8.1596,0.0179
27-Nov-2018,8.1593,-0.0003
28-Nov-2018,8.1647,0.0054
29-Nov-2018,8.1559,-0.0088
30-Nov-2018,8.1588,0.0029
03-Dec-2018,8.1472,-0.0116
04-Dec-2018,8.1407,-0.0065
05-Dec-2018,8.1434,0.0027
06-Dec-2018,8.1445,0.0011
07-Dec-2018,8.1466,0.0022
10-Dec-2018,8.1395,-0.0072
11-Dec-2018,8.1488,0.0093
12-Dec-2018,8.1493,0.0006
13-Dec-2018,8.1445,-0.0049
14-Dec-2018,8.1442,-0.0002
17-Dec-2018,8.1597,0.0155
18-Dec-2018,8.1849,0.0252
19-Dec-2018,8.1741,-0.0108
20-Dec-2018,8.1846,0.0105
21-Dec-2018,8.1659,-0.0186
24-Dec-2018,8.1552,-0.0107
25-Dec-2018,8.1616,0.0064
26-Dec-2018,8.1748,0.0132
27-Dec-2018,8.1973,0.0225
28-Dec-2018,8.198,0.0006
31-Dec-2018,8.1826,-0.0153
01-Jan-2019,8.1681,-0.0145
02-Jan-2019,8.1748,0.0067
03-Jan-2019,8.1539,-0.0209
04-Jan-2019,8.1576,0.0037
07-Jan-2019,8.1652,0.0076
08-Jan-2019,8.1492,-0.016
09-Jan-2019,8.1616,0.0123
10-Jan-2019,8.155,-0.0066
11-Jan-2019,8.1555,0.0006
14-Jan-2019,8.1391,-0.0164
15-Jan-2019,8.125,-0.0142
16-Jan-2019,8.139,0.0141
17-Jan-2019,8.1165,-0.0225
18-Jan-2019,8.0982,-0.0184
21-Jan-2019,8.1148,0.0167
22-Jan-2019,8.1198,0.0049
23-Jan-2019,8.1017,-0.0181
24-Jan-2019,8.1106,0.0089
25-Jan-2019,8.1121,0.0015
28-Jan-2019,8.1045,-0.0076
29-Jan-2019,8.0955,-0.009
30-Jan-2019,8.0853,-0.0102
31-Jan-2019,8.1081,0.0228
01-Feb-2019,8.1007,-0.0074
04-Feb-2019,8.0725,-0.0282
05-Feb-2019,8.0526,-0.02
06-Feb-2019,8.0414,-0.0112
07-Feb-2019,8.0518,0.0104
08-Feb-2019,8.0574,0.0056
11-Feb-2019,8.047,-0.0105
12-Feb-2019,8.0363,-0.0107
13-Feb-2019,8.0384,0.0021
14-Feb-2019,8.018,-0.0204
15-Feb-2019,8.0264,0.0084
18-Feb-2019,8.0196,-0.0069
19-Feb-2019,8.0201,0.0005
20-Feb-2019,8.0315,0.0114
21-Feb-2019,8.0377,0.0062
22-Feb-2019,8.0588,0.0211
25-Feb-2019,8.0678,0.0089
26-Feb-2019,8.056,-0.0118
27-Feb-2019,8.067,0.011
28-Feb-2019,8.0635,-0.0036
01-Mar-2019,8.0512,-0.0123
04-Mar-2019,8.063,0.0118
05-Mar-2019,8.0702,0.0072
06-Mar-2019,8.0679,-0.0023
07-Mar-2019,8.0649,-0.003
08-Mar-2019,8.0669,0.002
11-Mar-2019,8.0788,0.0119
12-Mar-2019,8.0896,0.0109
13-Mar-2019,8.0902,0.0005
14-Mar-2019,8.0962,0.006
15-Mar-2019,8.0961,-0.0001
18-Mar-2019,8.094,-0.0021
19-Mar-2019,8.1109,0.0169
20-Mar-2019,8.1109,0.0
21-Mar-2019,8.0957,-0.0152
22-Mar-2019,8.0701,-0.0256
25-Mar-2019,8.0778,0.0076
26-Mar-2019,8.0847,0.007
27-Mar-2019,8.0826,-0.0021
28-Mar-2019,8.0979,0.0152
29-Mar-2019,8.102,0.0041
01-Apr-2019,8.0842,-0.0178
02-Apr-2019,8.0887,0.0045
03-Apr-2019,8.0878,-0.0009
04-Apr-2019,8.0804,-0.0074
05-Apr-2019,8.1056,0.0252
08-Apr-2019,8.1026,-0.003
09-Apr-2019,8.092,-0.0107
10-Apr-2019,8.0873,-0.0047
11-Apr-2019,8.0871,-0.0002
12-Apr-2019,8.0816,-0.0055
15-Apr-2019,8.0779,-0.0038
16-Apr-2019,8.073,-0.0049
17-Apr-2019,8.0625,-0.0104
18-Apr-2019,8.0665,0.0039
19-Apr-2019,8.0567,-0.0098
22-Apr-2019,8.0736,0.017
23-Apr-2019,8.074,0.0003
24-Apr-2019,8.0599,-0.0141
25-Apr-2019,8.0736,0.0137
26-Apr-2019,8.0573,-0.0163
29-Apr-2019,8.0403,-0.017
30-Apr-2019,8.0483,0.008
01-May-2019,8.0598,0.0116
02-May-2019,8.0488,-0.0111
03-May-2019,8.0466,-0.0022
06-May-2019,8.0544,0.0078
07-May-2019,8.0546,0.0003
08-May-2019,8.0613,0.0067
09-May-2019,8.0813,0.02
10-May-2019,8.0795,-0.0018
13-May-2019,8.0983,0.0188
14-May-2019,8.1013,0.0031
15-May-2019,8.1014,0.0
16-May-2019,8.093,-0.0083
17-May-2019,8.0834,-0.0096
20-May-2019,8.0808,-0.0026
21-May-2019,8.0886,0.0077
22-May-2019,8.0914,0.0029
23-May-2019,8.0881,-0.0034
24-May-2019,8.083,-0.0051
27-May-2019,8.094,0.011
28-May-2019,8.0982,0.0042
29-May-2019,8.0815,-0.0166
30-May-2019,8.0718,-0.0097
31-May-2019,8.0634,-0.0084
03-Jun-2019,8.0843,0.0209
04-Jun-2019,8.1026,0.0183
05-Jun-2019,8.0982,-0.0044
06-Jun-2019,8.0882,-0.01
07-Jun-2019,8.1042,0.016
10-Jun-2019,8.1099,0.0057
11-Jun-2019,8.128,0.0181
12-Jun-2019,8.1475,0.0195
13-Jun-2019,8.1595,0.012
14-Jun-2019,8.148,-0.0115
17-Jun-2019,8.1619,0.0138
18-Jun-2019,8.1592,-0.0026
19-Jun-2019,8.1527,-0.0065
20-Jun-2019,8.1578,0.0051
21-Jun-2019,8.1671,0.0093
24-Jun-2019,8.1489,-0.0183
25-Jun-2019,8.1403,-0.0086
26-Jun-2019,8.1352,-0.0051
27-Jun-2019,8.1528,0.0176
28-Jun-2019,8.1819,0.0291
01-Jul-2019,8.1888,0.0069
02-Jul-2019,8.2014,0.0125
03-Jul-2019,8.2113,0.0099
04-Jul-2019,8.2064,-0.0048
05-Jul-2019,8.2151,0.0086
08-Jul-2019,8.2387,0.0236
09-Jul-2019,8.2149,-0.0238
10-Jul-2019,8.2191,0.0042
11-Jul-2019,8.2131,-0.006
12-Jul-2019,8.2407,0.0277
15-Jul-2019,8.2189,-0.0218
16-Jul-2019,8.2188,-0.0001
17-Jul-2019,8.2133,-0.0055
18-Jul-2019,8.2146,0.0013
19-Jul-2019,8.2062,-0.0084
22-Jul-2019,8.1911,-0.0151
23-Jul-2019,8.1858,-0.0053
24-Jul-2019,8.1781,-0.0078
25-Jul-2019,8.1711,-0.0069
26-Jul-2019,8.1729,0.0018
29-Jul-2019,8.1745,0.0016
30-Jul-2019,8.1689,-0.0056
31-Jul-2019,8.1966,0.0277
01-Aug-2019,8.2042,0.0076
02-Aug-2019,8.2028,-0.0014
05-Aug-2019,8.1906,-0.0122
06-Aug-2019,8.185,-0.0057
07-Aug-2019,8.1793,-0.0056
08-Aug-2019,8.1906,0.0113
09-Aug-2019,8.2098,0.0191
12-Aug-2019,8.1837,-0.0261
13-Aug-2019,8.1794,-0.0042
14-Aug-2019,8.1994,0.02
15-Aug-2019,8.2031,0.0036
16-Aug-2019,8.2076,0.0045
19-Aug-2019,8.1841,-0.0235
20-Aug-2019,8.1983,0.0142
21-Aug-2019,8.2006,0.0023
22-Aug-2019,8.2056,0.005
23-Aug-2019,8.2018,-0.0038
26-Aug-2019,8.2046,0.0028
27-Aug-2019,8.1986,-0.006
28-Aug-2019,8.2196,0.021
29-Aug-2019,8.2393,0.0197
30-Aug-2019,8.2501,0.0109
02-Sep-2019,8.2427,-0.0075
03-Sep-2019,8.2268,-0.0159
04-Sep-2019,8.2082,-0.0186
05-Sep-2019,8.195,-0.0131
06-Sep-2019,8.1983,0.0032
09-Sep-2019,8.2085,0.0102
10-Sep-2019,8.2221,0.0136
11-Sep-2019,8.2233,0.0012
12-Sep-2019,8.2205,-0.0028
13-Sep-2019,8.2125,-0.008
16-Sep-2019,8.2218,0.0092
17-Sep-2019,8.2331,0.0113
18-Sep-2019,8.2456,0.0126
19-Sep-2019,8.2518,0.0061
20-Sep-2019,8.2737,0.0219
23-Sep-2019,8.2763,0.0026
24-Sep-2019,8.2547,-0.0216
25-Sep-2019,8.248,-0.0067
26-Sep-2019,8.2427,-0.0053
27-Sep-2019,8.2745,0.0318
30-Sep-2019,8.2744,-0.0001
01-Oct-2019,8.2927,0.0183
02-Oct-2019,8.2857,-0.007
03-Oct-2019,8.2887,0.003
04-Oct-2019,8.2903,0.0016
07-Oct-2019,8.2877,-0.0026
08-Oct-2019,8.2925,0.0048
09-Oct-2019,8.2791,-0.0135
10-Oct-2019,8.2622,-0.0169
11-Oct-2019,8.2767,0.0145
14-Oct-2019,8.2675,-0.0092
15-Oct-2019,8.2501,-0.0173
16-Oct-2019,8.2554,0.0053
17-Oct-2019,8.2464,-0.0091
18-Oct-2019,8.2467,0.0003
21-Oct-2019,8.2429,-0.0037
22-Oct-2019,8.2321,-0.0108
23-Oct-2019,8.2385,0.0064
24-Oct-2019,8.2518,0.0133
25-Oct-2019,8.2539,0.0021
28-Oct-2019,8.2643,0.0104
29-Oct-2019,8.2673,0.003
30-Oct-2019,8.2761,0.0088
31-Oct-2019,8.2835,0.0075
01-Nov-2019,8.2778,-0.0057
04-Nov-2019,8.274,-0.0038
05-Nov-2019,8.2517,-0.0224
06-Nov-2019,8.2629,0.0112
07-Nov-2019,8.2522,-0.0106
08-Nov-2019,8.2518,-0.0004
11-Nov-2019,8.2523,0.0005
12-Nov-2019,8.2501,-0.0022
13-Nov-2019,8.252,0.0019
14-Nov-2019,8.2622,0.0102
15-Nov-2019,8.2505,-0.0116
18-Nov-2019,8.2447,-0.0058
19-Nov-2019,8.2599,0.0152
20-Nov-2019,8.252,-0.0079
21-Nov-2019,8.2571,0.005
22-Nov-2019,8.2522,-0.0048
25-Nov-2019,8.25,-0.0022
26-Nov-2019,8.2521,0.0021
27-Nov-2019,8.2612,0.0091
28-Nov-2019,8.2868,0.0255
29-Nov-2019,8.2917,0.005
02-Dec-2019,8.2877,-0.004
03-Dec-2019,8.2782,-0.0095
04-Dec-2019,8.2699,-0.0084
05-Dec-2019,8.2298,-0.0401
06-Dec-2019,8.2408,0.0111
09-Dec-2019,8.2616,0.0208
10-Dec-2019,8.2644,0.0028
11-Dec-2019,8.2557,-0.0087
12-Dec-2019,8.2487,-0.007
13-Dec-2019,8.2627,0.014
16-Dec-2019,8.257,-0.0057
17-Dec-2019,8.254,-0.0029
18-Dec-2019,8.2552,0.0011
19-Dec-2019,8.2542,-0.001
20-Dec-2019,8.2616,0.0074
23-Dec-2019,8.2692,0.0076
24-Dec-2019,8.268,-0.0012
25-Dec-2019,8.2633,-0.0047
26-Dec-2019,8.2333,-0.0299
27-Dec-2019,8.2249,-0.0084
30-Dec-2019,8.2116,-0.0133
31-Dec-2019,8.2081,-0.0035
01-Jan-2020,8.2158,0.0077
02-Jan-2020,8.2222,0.0064
03-Jan-2020,8.2103,-0.0119
06-Jan-2020,8.2118,0.0016
07-Jan-2020,8.2272,0.0154
08-Jan-2020,8.2098,-0.0175
09-Jan-2020,8.2195,0.0097
10-Jan-2020,8.2203,0.0008
13-Jan-2020,8.2277,0.0074
14-Jan-2020,8.2415,0.0138
15-Jan-2020,8.2434,0.0019
16-Jan-2020,8.2454,0.002
17-Jan-2020,8.2565,0.0112
20-Jan-2020,8.2676,0.0111
21-Jan-2020,8.2538,-0.0139
22-Jan-2020,8.2614,0.0076
23-Jan-2020,8.2652,0.0038
24-Jan-2020,8.2567,-0.0085
27-Jan-2020,8.2732,0.0165
28-Jan-2020,8.2805,0.0073
29-Jan-2020,8.2936,0.0131
30-Jan-2020,8.302,0.0083
31-Jan-2020,8.301,-0.001
03-Feb-2020,8.3153,0.0143
04-Feb-2020,8.3251,0.0098
05-Feb-2020,8.3347,0.0097
06-Feb-2020,8.3554,0.0206
07-Feb-2020,8.3735,0.0181
10-Feb-2020,8.3756,0.0021
11-Feb-2020,8.3691,-0.0065
12-Feb-2020,8.3755,0.0064
13-Feb-2020,8.3666,-0.0089
14-Feb-2020,8.3624,-0.0042
17-Feb-2020,8.3663,0.0039
18-Feb-2020,8.3789,0.0126
19-Feb-2020,8.3839,0.0051
20-Feb-2020,8.3742,-0.0097
21-Feb-2020,8.3615,-0.0127
24-Feb-2020,8.351,-0.0105
25-Feb-2020,8.3522,0.0012
26-Feb-2020,8.336,-0.0162
27-Feb-2020,8.3264,-0.0096
28-Feb-2020,8.3232,-0.0032
02-Mar-2020,8.3078,-0.0154
03-Mar-2020,8.3063,-0.0015
04-Mar-2020,8.295,-0.0113
05-Mar-2020,8.3049,0.0099
06-Mar-2020,8.3077,0.0028
09-Mar-2020,8.3009,-0.0068
10-Mar-2020,8.2933,-0.0076
11-Mar-2020,8.29,-0.0033
12-Mar-2020,8.2912,0.0012
13-Mar-2020,8.3095,0.0183
16-Mar-2020,8.3226,0.0131
17-Mar-2020,8.3323,0.0096
18-Mar-2020,8.3391,0.0069
19-Mar-2020,8.3156,-0.0236
20-Mar-2020,8.3284,0.0128
23-Mar-2020,8.3143,-0.014
24-Mar-2020,8.3029,-0.0115
25-Mar-2020,8.3065,0.0036
26-Mar-2020,8.2897,-0.0168
27-Mar-2020,8.2864,-0.0033
30-Mar-2020,8.2865,0.0001
31-Mar-2020,8.2866,0.0001
01-Apr-2020,8.2832,-0.0035
02-Apr-2020,8.281,-0.0022
03-Apr-2020,8.2836,0.0026
06-Apr-2020,8.2807,-0.0029
07-Apr-2020,8.2899,0.0092
08-Apr-2020,8.2967,0.0068
09-Apr-2020,8.3105,0.0138
10-Apr-2020,8.2961,-0.0144
13-Apr-2020,8.2908,-0.0053
14-Apr-2020,8.2866,-0.0042
15-Apr-2020,8.3096,0.023
16-Apr-2020,8.3136,0.004
17-Apr-2020,8.3241,0.0105
20-Apr-2020,8.2892,-0.0349
21-Apr-2020,8.2755,-0.0137
22-Apr-2020,8.2808,0.0053
23-Apr-2020,8.2687,-0.0122
24-Apr-2020,8.2806,0.012
27-Apr-2020,8.2786,-0.0021
28-Apr-2020,8.2879,0.0093
29-Apr-2020,8.2883,0.0004
30-Apr-2020,8.2947,0.0064
01-May-2020,8.2991,0.0045
04-May-2020,8.2926,-0.0065
05-May-2020,8.2801,-0.0125
06-May-2020,8.2628,-0.0174
07-May-2020,8.2514,-0.0114
08-May-2020,8.2455,-0.0059
11-May-2020,8.2491,0.0035
12-May-2020,8.2665,0.0174
13-May-2020,8.2545,-0.012
14-May-2020,8.2532,-0.0012
15-May-2020,8.2551,0.0019
18-May-2020,8.2459,-0.0091
19-May-2020,8.2436,-0.0023
20-May-2020,8.2324,-0.0112
21-May-2020,8.2333,0.0009
22-May-2020,8.2398,0.0065
25-May-2020,8.2519,0.0121
26-May-2020,8.2857,0.0337
27-May-2020,8.2731,-0.0126
28-May-2020,8.2693,-0.0038
29-May-2020,8.2803,0.011
01-Jun-2020,8.275,-0.0053
02-Jun-2020,8.2744,-0.0006
03-Jun-2020,8.2762,0.0018
04-Jun-2020,8.2814,0.0052
05-Jun-2020,8.3021,0.0207
08-Jun-2020,8.306,0.0039
09-Jun-2020,8.289,-0.017
10-Jun-2020,8.2935,0.0045
11-Jun-2020,8.2867,-0.0068
12-Jun-2020,8.2853,-0.0014
15-Jun-2020,8.2645,-0.0208
16-Jun-2020,8.2747,0.0102
17-Jun-2020,8.2855,0.0109
18-Jun-2020,8.305,0.0195
19-Jun-2020,8.2878,-0.0173
22-Jun-2020,8.2804,-0.0074
23-Jun-2020,8.2646,-0.0158
24-Jun-2020,8.2624,-0.0022
25-Jun-2020,8.2566,-0.0058
26-Jun-2020,8.2423,-0.0144
29-Jun-2020,8.2566,0.0144
30-Jun-2020,8.2523,-0.0044
01-Jul-2020,8.2695,0.0172
02-Jul-2020,8.2781,0.0086
03-Jul-2020,8.2714,-0.0066
06-Jul-2020,8.2644,-0.007
07-Jul-2020,8.2554,-0.009
08-Jul-2020,8.2559,0.0005
09-Jul-2020,8.2923,0.0364
10-Jul-2020,8.2841,-0.0082
13-Jul-2020,8.2675,-0.0166
14-Jul-2020,8.2534,-0.0142
15-Jul-2020,8.2556,0.0023
16-Jul-2020,8.2406,-0.0151
17-Jul-2020,8.2505,0.0099
20-Jul-2020,8.245,-0.0055
21-Jul-2020,8.229,-0.016
22-Jul-2020,8.2227,-0.0064
23-Jul-2020,8.2254,0.0027
24-Jul-2020,8.2254,0.0001
27-Jul-2020,8.2016,-0.0239
28-Jul-2020,8.2082,0.0066
29-Jul-2020,8.2264,0.0182
30-Jul-2020,8.2053,-0.0211
31-Jul-2020,8.2266,0.0213
03-Aug-2020,8.2228,-0.0038
04-Aug-2020,8.225,0.0022
05-Aug-2020,8.2239,-0.0012
06-Aug-2020,8.2442,0.0204
07-Aug-2020,8.2341,-0.0102
10-Aug-2020,8.2376,0.0035
11-Aug-2020,8.238,0.0004
12-Aug-2020,8.2582,0.0202
13-Aug-2020,8.2477,-0.0105
14-Aug-2020,8.2606,0.013
17-Aug-2020,8.2584,-0.0023
18-Aug-2020,8.2601,0.0017
19-Aug-2020,8.2489,-0.0112
20-Aug-2020,8.2541,0.0053
21-Aug-2020,8.257,0.0028
24-Aug-2020,8.2642,0.0072
25-Aug-2020,8.2606,-0.0035
26-Aug-2020,8.2524,-0.0082
27-Aug-2020,8.2442,-0.0082
28-Aug-2020,8.2626,0.0184
31-Aug-2020,8.2954,0.0328
01-Sep-2020,8.2845,-0.011
02-Sep-2020,8.289,0.0045
03-Sep-2020,8.2859,-0.0031
04-Sep-2020,8.2655,-0.0204
07-Sep-2020,8.2663,0.0008
08-Sep-2020,8.2758,0.0095
09-Sep-2020,8.28,0.0042
10-Sep-2020,8.2853,0.0053
11-Sep-2020,8.2751,-0.0102
14-Sep-2020,8.2856,0.0105
15-Sep-2020,8.2819,-0.0037
16-Sep-2020,8.3037,0.0218
17-Sep-2020,8.303,-0.0007
18-Sep-2020,8.2939,-0.009
21-Sep-2020,8.275,-0.0189
22-Sep-2020,8.2692,-0.0058
23-Sep-2020,8.2427,-0.0266
24-Sep-2020,8.2491,0.0064
25-Sep-2020,8.2549,0.0058
28-Sep-2020,8.2574,0.0025
29-Sep-2020,8.2473,-0.0101
30-Sep-2020,8.2501,0.0028
01-Oct-2020,8.2535,0.0033
02-Oct-2020,8.2695,0.016
05-Oct-2020,8.2813,0.0119
06-Oct-2020,8.2749,-0.0064
07-Oct-2020,8.2976,0.0226
08-Oct-2020,8.3013,0.0038
09-Oct-2020,8.3117,0.0104
12-Oct-2020,8.3184,0.0067
13-Oct-2020,8.3154,-0.0031
14-Oct-2020,8.3113,-0.004
15-Oct-2020,8.3181,0.0067
16-Oct-2020,8.3151,-0.0029
19-Oct-2020,8.3133,-0.0019
20-Oct-2020,8.3024,-0.0109
21-Oct-2020,8.2964,-0.006
22-Oct-2020,8.2818,-0.0145
23-Oct-2020,8.2602,-0.0217
26-Oct-2020,8.2694,0.0093
27-Oct-2020,8.3074,0.0379
28-Oct-2020,8.3038,-0.0035
29-Oct-2020,8.2869,-0.0169
30-Oct-2020,8.2922,0.0053
02-Nov-2020,8.2936,0.0014
03-Nov-2020,8.2887,-0.0049
04-Nov-2020,8.3024,0.0137
05-Nov-2020,8.295,-0.0074
06-Nov-2020,8.2838,-0.0112
09-Nov-2020,8.272,-0.0118
10-Nov-2020,8.2569,-0.0151
11-Nov-2020,8.2258,-0.0311
12-Nov-2020,8.2091,-0.0166
13-Nov-2020,8.1945,-0.0147
16-Nov-2020,8.1938,-0.0007
17-Nov-2020,8.1887,-0.0052
18-Nov-2020,8.1849,-0.0038
19-Nov-2020,8.1813,-0.0035
20-Nov-2020,8.1963,0.015
23-Nov-2020,8.2042,0.0079
24-Nov-2020,8.2098,0.0057
25-Nov-2020,8.2066,-0.0032
26-Nov-2020,8.2106,0.004
27-Nov-2020,8.2109,0.0003
30-Nov-2020,8.2282,0.0173
01-Dec-2020,8.2277,-0.0005
02-Dec-2020,8.223,-0.0046
03-Dec-2020,8.2185,-0.0045
04-Dec-2020,8.2097,-0.0088
07-Dec-2020,8.2121,0.0024
08-Dec-2020,8.2109,-0.0012
09-Dec-2020,8.2168,0.0059
10-Dec-2020,8.2027,-0.014
11-Dec-2020,8.2167,0.014
14-Dec-2020,8.2147,-0.002
15-Dec-2020,8.222,0.0072
16-Dec-2020,8.2205,-0.0015
17-Dec-2020,8.217,-0.0035
18-Dec-2020,8.2404,0.0234
21-Dec-2020,8.2517,0.0113
22-Dec-2020,8.2264,-0.0253
23-Dec-2020,8.2317,0.0054
24-Dec-2020,8.2307,-0.0011
25-Dec-2020,8.2246,-0.006
28-Dec-2020,8.2507,0.0261
29-Dec-2020,8.24,-0.0107
30-Dec-2020,8.2545,0.0145
31-Dec-2020,8.2556,0.001
01-Jan-2021,8.2642,0.0086
04-Jan-2021,8.2756,0.0114
05-Jan-2021,8.2866,0.011
06-Jan-2021,8.2763,-0.0103
07-Jan-2021,8.2934,0.0171
08-Jan-2021,8.2943,0.0009
11-Jan-2021,8.3092,0.015
12-Jan-2021,8.3024,-0.0068
13-Jan-2021,8.298,-0.0044
14-Jan-2021,8.2977,-0.0003
15-Jan-2021,8.2983,0.0007
18-Jan-2021,8.2907,-0.0076
19-Jan-2021,8.2895,-0.0012
20-Jan-2021,8.2832,-0.0063
21-Jan-2021,8.3095,0.0263
22-Jan-2021,8.3239,0.0144
25-Jan-2021,8.3041,-0.0198
26-Jan-2021,8.3144,0.0102
27-Jan-2021,8.3261,0.0117
28-Jan-2021,8.3425,0.0165
29-Jan-2021,8.3554,0.0128
01-Feb-2021,8.3629,0.0075
02-Feb-2021,8.3512,-0.0117
03-Feb-2021,8.3563,0.0051
04-Feb-2021,8.3496,-0.0066
05-Feb-2021,8.3339,-0.0158
08-Feb-2021,8.331,-0.0029
09-Feb-2021,8.337,0.0061
10-Feb-2021,8.3333,-0.0038
11-Feb-2021,8.3337,0.0005
12-Feb-2021,8.3284,-0.0054
15-Feb-2021,8.3171,-0.0112
16-Feb-2021,8.3171,-0.0
17-Feb-2021,8.324,0.0069
18-Feb-2021,8.3158,-0.0082
19-Feb-2021,8.3254,0.0095
22-Feb-2021,8.3207,-0.0047
23-Feb-2021,8.3208,0.0001
24-Feb-2021,8.3076,-0.0132
25-Feb-2021,8.3364,0.0287
26-Feb-2021,8.3319,-0.0045
01-Mar-2021,8.3211,-0.0108
02-Mar-2021,8.3095,-0.0116
03-Mar-2021,8.3145,0.0049
04-Mar-2021,8.2948,-0.0197
05-Mar-2021,8.2874,-0.0074
08-Mar-2021,8.2857,-0.0017
09-Mar-2021,8.2882,0.0024
10-Mar-2021,8.2848,-0.0034
11-Mar-2021,8.2708,-0.014
12-Mar-2021,8.2781,0.0073
15-Mar-2021,8.2498,-0.0282
16-Mar-2021,8.2516,0.0018
17-Mar-2021,8.2628,0.0112
