Date,Stocks Above 50 DMA (%),Stocks Above 200 DMA (%),Universe Size
09-Jul-2018,96.0,87.83,500
10-Jul-2018,96.0,80.3,500
11-Jul-2018,96.0,91.71,500
12-Jul-2018,96.0,84.35,500
13-Jul-2018,96.0,89.24,500
16-Jul-2018,96.0,96.48,500
17-Jul-2018,96.0,85.28,500
18-Jul-2018,96.0,94.8,500
19-Jul-2018,96.0,81.74,500
20-Jul-2018,96.0,98.0,500
23-Jul-2018,96.0,94.21,500
24-Jul-2018,96.0,90.64,500
25-Jul-2018,96.0,90.0,500
26-Jul-2018,96.0,86.08,500
27-Jul-2018,96.0,88.54,500
30-Jul-2018,96.0,87.81,500
31-Jul-2018,96.0,91.45,500
01-Aug-2018,96.0,87.76,500
02-Aug-2018,96.0,78.5,500
03-Aug-2018,96.0,92.38,500
06-Aug-2018,96.0,85.59,500
07-Aug-2018,96.0,91.1,500
08-Aug-2018,96.0,91.02,500
09-Aug-2018,96.0,90.12,500
10-Aug-2018,96.0,88.67,500
13-Aug-2018,96.0,92.18,500
14-Aug-2018,96.0,87.27,500
15-Aug-2018,96.0,82.82,500
16-Aug-2018,96.0,87.37,500
17-Aug-2018,96.0,89.95,500
20-Aug-2018,96.0,86.9,500
21-Aug-2018,96.0,89.17,500
22-Aug-2018,96.0,84.21,500
23-Aug-2018,96.0,87.64,500
24-Aug-2018,96.0,81.23,500
27-Aug-2018,96.0,79.44,500
28-Aug-2018,96.0,92.21,500
29-Aug-2018,96.0,97.75,500
30-Aug-2018,96.0,91.68,500
31-Aug-2018,96.0,88.12,500
03-Sep-2018,96.0,98.0,500
04-Sep-2018,96.0,84.6,500
05-Sep-2018,96.0,89.66,500
06-Sep-2018,96.0,87.48,500
07-Sep-2018,96.0,93.01,500
10-Sep-2018,96.0,90.11,500
11-Sep-2018,96.0,89.51,500
12-Sep-2018,96.0,92.7,500
13-Sep-2018,96.0,84.55,500
14-Sep-2018,96.0,90.7,500
17-Sep-2018,96.0,95.0,500
18-Sep-2018,96.0,93.61,500
19-Sep-2018,96.0,83.34,500
20-Sep-2018,96.0,86.43,500
21-Sep-2018,96.0,93.15,500
24-Sep-2018,96.0,84.92,500
25-Sep-2018,96.0,92.98,500
26-Sep-2018,96.0,87.36,500
27-Sep-2018,96.0,94.47,500
28-Sep-2018,96.0,86.93,500
01-Oct-2018,96.0,89.04,500
02-Oct-2018,96.0,94.69,500
03-Oct-2018,96.0,83.82,500
04-Oct-2018,96.0,87.25,500
05-Oct-2018,96.0,91.42,500
08-Oct-2018,96.0,88.33,500
09-Oct-2018,96.0,85.56,500
10-Oct-2018,96.0,88.16,500
11-Oct-2018,96.0,87.91,500
12-Oct-2018,96.0,89.89,500
15-Oct-2018,96.0,90.76,500
16-Oct-2018,96.0,87.65,500
17-Oct-2018,96.0,87.27,500
18-Oct-2018,96.0,85.5,500
19-Oct-2018,96.0,89.49,500
22-Oct-2018,96.0,87.89,500
23-Oct-2018,96.0,92.14,500
24-Oct-2018,96.0,84.55,500
25-Oct-2018,96.0,92.68,500
26-Oct-2018,96.0,93.86,500
29-Oct-2018,96.0,90.92,500
30-Oct-2018,96.0,85.59,500
31-Oct-2018,96.0,90.46,500
01-Nov-2018,96.0,90.68,500
02-Nov-2018,96.0,90.91,500
05-Nov-2018,96.0,86.69,500
06-Nov-2018,96.0,90.2,500
07-Nov-2018,96.0,86.9,500
08-Nov-2018,96.0,89.22,500
09-Nov-2018,96.0,92.32,500
12-Nov-2018,96.0,86.24,500
13-Nov-2018,96.0,89.85,500
14-Nov-2018,96.0,92.4,500
15-Nov-2018,96.0,88.84,500
16-Nov-2018,96.0,90.33,500
19-Nov-2018,96.0,90.75,500
20-Nov-2018,96.0,89.49,500
21-Nov-2018,96.0,92.93,500
22-Nov-2018,96.0,92.44,500
23-Nov-2018,96.0,98.0,500
26-Nov-2018,96.0,89.55,500
27-Nov-2018,96.0,90.41,500
28-Nov-2018,96.0,91.94,500
29-Nov-2018,96.0,82.65,500
30-Nov-2018,96.0,89.44,500
03-Dec-2018,96.0,90.82,500
04-Dec-2018,96.0,86.92,500
05-Dec-2018,96.0,90.57,500
06-Dec-2018,96.0,85.71,500
07-Dec-2018,96.0,89.18,500
10-Dec-2018,96.0,92.21,500
11-Dec-2018,96.0,79.92,500
12-Dec-2018,96.0,88.11,500
13-Dec-2018,96.0,92.93,500
14-Dec-2018,96.0,94.76,500
17-Dec-2018,96.0,90.36,500
18-Dec-2018,96.0,87.62,500
19-Dec-2018,96.0,83.04,500
20-Dec-2018,96.0,97.38,500
21-Dec-2018,96.0,95.92,500
24-Dec-2018,96.0,92.6,500
25-Dec-2018,96.0,92.53,500
26-Dec-2018,96.0,88.98,500
27-Dec-2018,96.0,83.98,500
28-Dec-2018,96.0,90.54,500
31-Dec-2018,96.0,87.95,500
01-Jan-2019,96.0,85.3,500
02-Jan-2019,96.0,96.57,500
03-Jan-2019,96.0,89.17,500
04-Jan-2019,96.0,87.5,500
07-Jan-2019,96.0,84.39,500
08-Jan-2019,96.0,90.78,500
09-Jan-2019,96.0,84.7,500
10-Jan-2019,96.0,84.41,500
11-Jan-2019,96.0,83.24,500
14-Jan-2019,96.0,92.31,500
15-Jan-2019,96.0,93.53,500
16-Jan-2019,96.0,91.21,500
17-Jan-2019,96.0,90.22,500
18-Jan-2019,96.0,89.77,500
21-Jan-2019,96.0,92.07,500
22-Jan-2019,96.0,91.12,500
23-Jan-2019,96.0,89.42,500
24-Jan-2019,96.0,89.54,500
25-Jan-2019,96.0,84.64,500
28-Jan-2019,96.0,87.34,500
29-Jan-2019,96.0,90.56,500
30-Jan-2019,96.0,86.06,500
31-Jan-2019,96.0,91.81,500
01-Feb-2019,96.0,89.97,500
04-Feb-2019,96.0,88.11,500
05-Feb-2019,96.0,84.05,500
06-Feb-2019,96.0,87.09,500
07-Feb-2019,96.0,84.95,500
08-Feb-2019,96.0,90.14,500
11-Feb-2019,96.0,86.85,500
12-Feb-2019,96.0,86.55,500
13-Feb-2019,96.0,92.31,500
14-Feb-2019,96.0,93.85,500
15-Feb-2019,96.0,90.05,500
18-Feb-2019,96.0,85.66,500
19-Feb-2019,96.0,88.14,500
20-Feb-2019,96.0,87.76,500
21-Feb-2019,96.0,91.23,500
22-Feb-2019,96.0,86.96,500
25-Feb-2019,96.0,92.87,500
26-Feb-2019,96.0,85.9,500
27-Feb-2019,96.0,91.06,500
28-Feb-2019,96.0,90.08,500
01-Mar-2019,96.0,84.36,500
04-Mar-2019,96.0,85.93,500
05-Mar-2019,96.0,89.28,500
06-Mar-2019,96.0,84.35,500
07-Mar-2019,96.0,87.64,500
08-Mar-2019,96.0,95.67,500
11-Mar-2019,96.0,86.72,500
12-Mar-2019,96.0,87.95,500
13-Mar-2019,96.0,89.88,500
14-Mar-2019,96.0,88.48,500
15-Mar-2019,96.0,86.69,500
18-Mar-2019,96.0,91.09,500
19-Mar-2019,96.0,84.0,500
20-Mar-2019,96.0,88.74,500
21-Mar-2019,96.0,85.8,500
22-Mar-2019,96.0,91.09,500
25-Mar-2019,96.0,87.84,500
26-Mar-2019,96.0,93.56,500
27-Mar-2019,96.0,88.47,500
28-Mar-2019,96.0,91.61,500
29-Mar-2019,96.0,86.11,500
01-Apr-2019,96.0,94.23,500
02-Apr-2019,96.0,89.59,500
03-Apr-2019,96.0,93.49,500
04-Apr-2019,96.0,89.6,500
05-Apr-2019,96.0,92.13,500
08-Apr-2019,96.0,89.09,500
09-Apr-2019,96.0,77.45,500
10-Apr-2019,96.0,81.6,500
11-Apr-2019,96.0,86.83,500
12-Apr-2019,96.0,90.26,500
15-Apr-2019,96.0,92.65,500
16-Apr-2019,96.0,92.65,500
17-Apr-2019,96.0,86.82,500
18-Apr-2019,96.0,90.53,500
19-Apr-2019,96.0,92.55,500
22-Apr-2019,96.0,92.38,500
23-Apr-2019,96.0,90.11,500
24-Apr-2019,96.0,94.46,500
25-Apr-2019,96.0,98.0,500
26-Apr-2019,96.0,84.09,500
29-Apr-2019,96.0,86.34,500
30-Apr-2019,96.0,90.45,500
01-May-2019,96.0,84.91,500
02-May-2019,96.0,83.78,500
03-May-2019,96.0,88.03,500
06-May-2019,96.0,88.12,500
07-May-2019,96.0,85.97,500
08-May-2019,96.0,97.31,500
09-May-2019,96.0,88.22,500
10-May-2019,96.0,90.61,500
13-May-2019,96.0,90.94,500
14-May-2019,96.0,86.47,500
15-May-2019,96.0,84.09,500
16-May-2019,96.0,97.29,500
17-May-2019,96.0,89.31,500
20-May-2019,96.0,95.85,500
21-May-2019,96.0,95.1,500
22-May-2019,96.0,91.17,500
23-May-2019,96.0,87.7,500
24-May-2019,96.0,84.01,500
27-May-2019,96.0,86.03,500
28-May-2019,96.0,80.82,500
29-May-2019,96.0,82.12,500
30-May-2019,96.0,95.97,500
31-May-2019,96.0,93.08,500
03-Jun-2019,96.0,90.77,500
04-Jun-2019,96.0,92.93,500
05-Jun-2019,96.0,94.66,500
06-Jun-2019,96.0,81.79,500
07-Jun-2019,96.0,89.15,500
10-Jun-2019,96.0,87.03,500
11-Jun-2019,96.0,86.45,500
12-Jun-2019,96.0,91.89,500
13-Jun-2019,96.0,87.33,500
14-Jun-2019,96.0,89.34,500
17-Jun-2019,96.0,92.9,500
18-Jun-2019,96.0,87.35,500
19-Jun-2019,96.0,83.32,500
20-Jun-2019,96.0,90.64,500
21-Jun-2019,96.0,88.75,500
24-Jun-2019,96.0,93.59,500
25-Jun-2019,96.0,97.91,500
26-Jun-2019,96.0,88.34,500
27-Jun-2019,96.0,88.44,500
28-Jun-2019,96.0,84.38,500
01-Jul-2019,96.0,94.6,500
02-Jul-2019,96.0,88.95,500
03-Jul-2019,96.0,87.75,500
04-Jul-2019,96.0,88.5,500
05-Jul-2019,96.0,86.56,500
08-Jul-2019,96.0,90.24,500
09-Jul-2019,96.0,88.12,500
10-Jul-2019,96.0,87.74,500
11-Jul-2019,96.0,91.17,500
12-Jul-2019,96.0,98.0,500
15-Jul-2019,96.0,91.42,500
16-Jul-2019,96.0,91.82,500
17-Jul-2019,96.0,87.01,500
18-Jul-2019,96.0,85.52,500
19-Jul-2019,96.0,94.36,500
22-Jul-2019,96.0,85.69,500
23-Jul-2019,96.0,78.25,500
24-Jul-2019,96.0,90.15,500
25-Jul-2019,96.0,88.14,500
26-Jul-2019,96.0,87.82,500
29-Jul-2019,96.0,82.39,500
30-Jul-2019,96.0,81.27,500
31-Jul-2019,96.0,89.23,500
01-Aug-2019,96.0,87.73,500
02-Aug-2019,96.0,85.17,500
05-Aug-2019,96.0,83.82,500
06-Aug-2019,96.0,84.44,500
07-Aug-2019,96.0,85.2,500
08-Aug-2019,96.0,95.09,500
09-Aug-2019,96.0,88.77,500
12-Aug-2019,96.0,91.76,500
13-Aug-2019,96.0,98.0,500
14-Aug-2019,96.0,98.0,500
15-Aug-2019,96.0,92.89,500
16-Aug-2019,96.0,87.75,500
19-Aug-2019,96.0,80.64,500
20-Aug-2019,96.0,85.81,500
21-Aug-2019,96.0,91.62,500
22-Aug-2019,96.0,89.14,500
23-Aug-2019,96.0,90.72,500
26-Aug-2019,96.0,88.44,500
27-Aug-2019,96.0,86.27,500
28-Aug-2019,96.0,93.65,500
29-Aug-2019,96.0,96.49,500
30-Aug-2019,96.0,92.0,500
02-Sep-2019,96.0,87.11,500
03-Sep-2019,96.0,85.61,500
04-Sep-2019,96.0,86.53,500
05-Sep-2019,96.0,95.5,500
06-Sep-2019,96.0,88.3,500
09-Sep-2019,96.0,88.61,500
10-Sep-2019,96.0,83.66,500
11-Sep-2019,96.0,92.87,500
12-Sep-2019,96.0,93.12,500
13-Sep-2019,96.0,92.79,500
16-Sep-2019,96.0,91.37,500
17-Sep-2019,96.0,87.5,500
18-Sep-2019,96.0,88.63,500
19-Sep-2019,96.0,93.53,500
20-Sep-2019,96.0,88.15,500
23-Sep-2019,96.0,90.66,500
24-Sep-2019,96.0,92.83,500
25-Sep-2019,96.0,93.43,500
26-Sep-2019,96.0,94.29,500
27-Sep-2019,96.0,88.78,500
30-Sep-2019,96.0,90.89,500
01-Oct-2019,96.0,91.78,500
02-Oct-2019,96.0,87.95,500
03-Oct-2019,96.0,93.35,500
04-Oct-2019,96.0,85.81,500
07-Oct-2019,96.0,87.99,500
08-Oct-2019,96.0,87.28,500
09-Oct-2019,96.0,90.49,500
10-Oct-2019,96.0,90.7,500
11-Oct-2019,96.0,90.41,500
14-Oct-2019,96.0,88.5,500
15-Oct-2019,96.0,79.59,500
16-Oct-2019,96.0,90.58,500
17-Oct-2019,96.0,86.18,500
18-Oct-2019,96.0,89.88,500
21-Oct-2019,96.0,97.96,500
22-Oct-2019,96.0,89.43,500
23-Oct-2019,96.0,92.57,500
24-Oct-2019,96.0,94.52,500
25-Oct-2019,96.0,87.12,500
28-Oct-2019,96.0,98.0,500
29-Oct-2019,96.0,88.49,500
30-Oct-2019,96.0,92.27,500
31-Oct-2019,96.0,88.79,500
01-Nov-2019,96.0,91.65,500
04-Nov-2019,96.0,92.14,500
05-Nov-2019,96.0,88.47,500
06-Nov-2019,96.0,97.48,500
07-Nov-2019,96.0,91.56,500
08-Nov-2019,96.0,87.55,500
11-Nov-2019,96.0,90.48,500
12-Nov-2019,96.0,91.72,500
13-Nov-2019,96.0,93.14,500
14-Nov-2019,96.0,88.29,500
15-Nov-2019,96.0,82.61,500
18-Nov-2019,96.0,85.77,500
19-Nov-2019,96.0,93.78,500
20-Nov-2019,96.0,87.57,500
21-Nov-2019,96.0,84.5,500
22-Nov-2019,96.0,87.35,500
25-Nov-2019,96.0,91.5,500
26-Nov-2019,96.0,86.3,500
27-Nov-2019,96.0,85.45,500
28-Nov-2019,96.0,91.54,500
29-Nov-2019,96.0,94.01,500
02-Dec-2019,96.0,92.37,500
03-Dec-2019,96.0,89.33,500
04-Dec-2019,96.0,84.1,500
05-Dec-2019,96.0,85.88,500
06-Dec-2019,96.0,97.44,500
09-Dec-2019,96.0,80.11,500
10-Dec-2019,96.0,87.4,500
11-Dec-2019,96.0,86.5,500
12-Dec-2019,96.0,96.44,500
13-Dec-2019,96.0,87.71,500
16-Dec-2019,96.0,94.81,500
17-Dec-2019,96.0,86.28,500
18-Dec-2019,96.0,86.86,500
19-Dec-2019,96.0,93.47,500
20-Dec-2019,96.0,93.36,500
23-Dec-2019,96.0,93.58,500
24-Dec-2019,96.0,93.33,500
25-Dec-2019,96.0,89.05,500
26-Dec-2019,96.0,94.36,500
27-Dec-2019,96.0,81.14,500
30-Dec-2019,96.0,87.96,500
31-Dec-2019,96.0,91.98,500
01-Jan-2020,96.0,84.98,500
02-Jan-2020,96.0,89.67,500
03-Jan-2020,96.0,87.77,500
06-Jan-2020,96.0,87.79,500
07-Jan-2020,96.0,84.49,500
08-Jan-2020,96.0,83.13,500
09-Jan-2020,96.0,90.46,500
10-Jan-2020,96.0,88.97,500
13-Jan-2020,96.0,87.53,500
14-Jan-2020,96.0,91.84,500
15-Jan-2020,96.0,81.75,500
16-Jan-2020,96.0,86.83,500
17-Jan-2020,96.0,90.52,500
20-Jan-2020,96.0,92.16,500
21-Jan-2020,96.0,89.27,500
22-Jan-2020,96.0,86.73,500
23-Jan-2020,96.0,95.97,500
24-Jan-2020,96.0,84.45,500
27-Jan-2020,96.0,87.65,500
28-Jan-2020,96.0,91.16,500
29-Jan-2020,96.0,90.35,500
30-Jan-2020,96.0,86.52,500
31-Jan-2020,96.0,95.22,500
03-Feb-2020,96.0,94.1,500
04-Feb-2020,96.0,90.8,500
05-Feb-2020,96.0,93.6,500
06-Feb-2020,96.0,90.18,500
07-Feb-2020,96.0,84.8,500
10-Feb-2020,96.0,85.07,500
11-Feb-2020,96.0,96.37,500
12-Feb-2020,96.0,86.67,500
13-Feb-2020,96.0,84.0,500
14-Feb-2020,96.0,96.76,500
17-Feb-2020,96.0,90.06,500
18-Feb-2020,96.0,88.48,500
19-Feb-2020,96.0,87.78,500
20-Feb-2020,96.0,87.82,500
21-Feb-2020,96.0,87.38,500
24-Feb-2020,96.0,86.04,500
25-Feb-2020,96.0,92.59,500
26-Feb-2020,96.0,88.25,500
27-Feb-2020,96.0,82.77,500
28-Feb-2020,96.0,90.48,500
02-Mar-2020,96.0,87.95,500
03-Mar-2020,96.0,90.01,500
04-Mar-2020,96.0,93.57,500
05-Mar-2020,96.0,98.0,500
06-Mar-2020,96.0,80.22,500
09-Mar-2020,96.0,86.64,500
10-Mar-2020,96.0,82.56,500
11-Mar-2020,96.0,86.78,500
12-Mar-2020,96.0,86.35,500
13-Mar-2020,96.0,93.58,500
16-Mar-2020,96.0,84.57,500
17-Mar-2020,96.0,96.67,500
18-Mar-2020,96.0,85.15,500
19-Mar-2020,96.0,90.01,500
20-Mar-2020,96.0,80.63,500
23-Mar-2020,96.0,83.76,500
24-Mar-2020,96.0,91.37,500
25-Mar-2020,96.0,87.34,500
26-Mar-2020,96.0,92.63,500
27-Mar-2020,96.0,91.18,500
30-Mar-2020,96.0,84.65,500
31-Mar-2020,96.0,89.46,500
01-Apr-2020,96.0,92.0,500
02-Apr-2020,96.0,85.14,500
03-Apr-2020,96.0,88.34,500
06-Apr-2020,96.0,88.81,500
07-Apr-2020,96.0,87.79,500
08-Apr-2020,96.0,91.2,500
09-Apr-2020,96.0,91.69,500
10-Apr-2020,96.0,97.61,500
13-Apr-2020,96.0,87.64,500
14-Apr-2020,96.0,96.13,500
15-Apr-2020,96.0,91.72,500
16-Apr-2020,96.0,86.09,500
17-Apr-2020,96.0,88.17,500
20-Apr-2020,96.0,89.12,500
21-Apr-2020,96.0,91.26,500
22-Apr-2020,96.0,91.6,500
23-Apr-2020,96.0,84.65,500
24-Apr-2020,96.0,87.94,500
27-Apr-2020,96.0,93.73,500
28-Apr-2020,96.0,84.47,500
29-Apr-2020,96.0,83.41,500
30-Apr-2020,96.0,88.27,500
01-May-2020,96.0,85.28,500
04-May-2020,96.0,85.48,500
05-May-2020,96.0,91.31,500
06-May-2020,96.0,88.5,500
07-May-2020,96.0,90.61,500
08-May-2020,96.0,88.54,500
11-May-2020,96.0,90.35,500
12-May-2020,96.0,90.97,500
13-May-2020,96.0,89.82,500
14-May-2020,96.0,83.42,500
15-May-2020,96.0,87.39,500
18-May-2020,96.0,93.66,500
19-May-2020,96.0,91.29,500
20-May-2020,96.0,90.61,500
21-May-2020,96.0,87.64,500
22-May-2020,96.0,93.26,500
25-May-2020,96.0,84.25,500
26-May-2020,96.0,85.52,500
27-May-2020,96.0,88.29,500
28-May-2020,96.0,83.5,500
29-May-2020,96.0,87.53,500
01-Jun-2020,96.0,89.74,500
02-Jun-2020,96.0,92.79,500
03-Jun-2020,96.0,87.22,500
04-Jun-2020,96.0,98.0,500
05-Jun-2020,96.0,80.95,500
08-Jun-2020,96.0,85.26,500
09-Jun-2020,96.0,85.97,500
10-Jun-2020,96.0,85.93,500
11-Jun-2020,96.0,95.59,500
12-Jun-2020,96.0,96.1,500
15-Jun-2020,96.0,86.56,500
16-Jun-2020,96.0,90.51,500
17-Jun-2020,96.0,88.22,500
18-Jun-2020,96.0,90.85,500
19-Jun-2020,96.0,86.68,500
22-Jun-2020,96.0,84.27,500
23-Jun-2020,96.0,97.65,500
24-Jun-2020,96.0,88.48,500
25-Jun-2020,96.0,88.98,500
26-Jun-2020,96.0,87.93,500
29-Jun-2020,96.0,83.95,500
30-Jun-2020,96.0,90.83,500
01-Jul-2020,96.0,84.92,500
02-Jul-2020,96.0,87.74,500
03-Jul-2020,96.0,92.34,500
06-Jul-2020,96.0,92.79,500
07-Jul-2020,96.0,88.82,500
08-Jul-2020,96.0,89.35,500
09-Jul-2020,96.0,95.62,500
10-Jul-2020,96.0,84.51,500
13-Jul-2020,96.0,88.14,500
14-Jul-2020,96.0,94.29,500
15-Jul-2020,96.0,80.58,500
16-Jul-2020,96.0,93.21,500
17-Jul-2020,96.0,80.73,500
20-Jul-2020,96.0,92.86,500
21-Jul-2020,96.0,96.93,500
22-Jul-2020,96.0,98.0,500
23-Jul-2020,96.0,87.72,500
24-Jul-2020,96.0,92.15,500
27-Jul-2020,96.0,95.9,500
28-Jul-2020,96.0,90.26,500
29-Jul-2020,96.0,84.02,500
30-Jul-2020,96.0,83.72,500
31-Jul-2020,96.0,87.56,500
03-Aug-2020,96.0,84.8,500
04-Aug-2020,96.0,87.24,500
05-Aug-2020,96.0,90.28,500
06-Aug-2020,96.0,89.49,500
07-Aug-2020,96.0,88.28,500
10-Aug-2020,96.0,88.07,500
11-Aug-2020,96.0,90.98,500
12-Aug-2020,96.0,89.86,500
13-Aug-2020,96.0,83.27,500
14-Aug-2020,96.0,91.08,500
17-Aug-2020,96.0,84.38,500
18-Aug-2020,96.0,87.11,500
19-Aug-2020,96.0,86.33,500
20-Aug-2020,96.0,93.03,500
21-Aug-2020,96.0,93.52,500
24-Aug-2020,96.0,90.39,500
25-Aug-2020,96.0,85.76,500
26-Aug-2020,96.0,84.95,500
27-Aug-2020,96.0,87.78,500
28-Aug-2020,96.0,84.37,500
31-Aug-2020,96.0,86.8,500
01-Sep-2020,96.0,90.58,500
02-Sep-2020,96.0,90.83,500
03-Sep-2020,96.0,89.25,500
04-Sep-2020,96.0,90.75,500
07-Sep-2020,96.0,87.13,500
08-Sep-2020,96.0,88.7,500
09-Sep-2020,96.0,91.08,500
10-Sep-2020,96.0,88.18,500
11-Sep-2020,96.0,83.62,500
14-Sep-2020,96.0,88.96,500
15-Sep-2020,96.0,93.59,500
16-Sep-2020,96.0,84.38,500
17-Sep-2020,96.0,90.34,500
18-Sep-2020,96.0,93.82,500
21-Sep-2020,96.0,85.7,500
22-Sep-2020,96.0,90.85,500
23-Sep-2020,96.0,83.39,500
24-Sep-2020,96.0,86.71,500
25-Sep-2020,96.0,95.67,500
28-Sep-2020,96.0,90.57,500
29-Sep-2020,96.0,88.54,500
30-Sep-2020,96.0,95.71,500
01-Oct-2020,96.0,88.19,500
02-Oct-2020,96.0,89.99,500
05-Oct-2020,96.0,83.12,500
06-Oct-2020,96.0,80.18,500
07-Oct-2020,96.0,84.62,500
08-Oct-2020,96.0,89.75,500
09-Oct-2020,96.0,92.66,500
12-Oct-2020,96.0,91.5,500
13-Oct-2020,96.0,90.37,500
14-Oct-2020,96.0,92.34,500
15-Oct-2020,96.0,90.04,500
16-Oct-2020,96.0,90.37,500
19-Oct-2020,96.0,90.9,500
20-Oct-2020,96.0,80.82,500
21-Oct-2020,96.0,85.82,500
22-Oct-2020,96.0,93.21,500
23-Oct-2020,96.0,84.41,500
26-Oct-2020,96.0,92.82,500
27-Oct-2020,96.0,89.74,500
28-Oct-2020,96.0,89.58,500
29-Oct-2020,96.0,90.54,500
30-Oct-2020,96.0,90.39,500
02-Nov-2020,96.0,88.74,500
03-Nov-2020,96.0,84.79,500
04-Nov-2020,96.0,93.69,500
05-Nov-2020,96.0,83.34,500
06-Nov-2020,96.0,94.71,500
09-Nov-2020,96.0,91.8,500
10-Nov-2020,96.0,90.43,500
11-Nov-2020,96.0,86.41,500
12-Nov-2020,96.0,87.25,500
13-Nov-2020,96.0,87.29,500
16-Nov-2020,96.0,86.04,500
17-Nov-2020,96.0,95.65,500
18-Nov-2020,96.0,87.44,500
19-Nov-2020,96.0,92.06,500
20-Nov-2020,96.0,91.04,500
23-Nov-2020,96.0,85.61,500
24-Nov-2020,96.0,86.96,500
25-Nov-2020,96.0,93.92,500
26-Nov-2020,96.0,89.63,500
27-Nov-2020,96.0,89.71,500
30-Nov-2020,96.0,93.22,500
01-Dec-2020,96.0,89.36,500
02-Dec-2020,96.0,88.34,500
03-Dec-2020,96.0,93.87,500
04-Dec-2020,96.0,97.84,500
07-Dec-2020,96.0,91.58,500
08-Dec-2020,96.0,89.17,500
09-Dec-2020,96.0,92.49,500
10-Dec-2020,96.0,96.02,500
11-Dec-2020,96.0,85.09,500
14-Dec-2020,96.0,85.11,500
15-Dec-2020,96.0,90.88,500
16-Dec-2020,96.0,88.37,500
17-Dec-2020,96.0,89.06,500
18-Dec-2020,96.0,92.4,500
21-Dec-2020,96.0,88.91,500
22-Dec-2020,96.0,95.78,500
23-Dec-2020,96.0,94.3,500
24-Dec-2020,96.0,93.69,500
25-Dec-2020,96.0,85.76,500
28-Dec-2020,96.0,86.79,500
29-Dec-2020,96.0,85.63,500
30-Dec-2020,96.0,88.55,500
31-Dec-2020,96.0,95.19,500
01-Jan-2021,96.0,90.18,500
04-Jan-2021,96.0,88.1,500
05-Jan-2021,96.0,98.0,500
06-Jan-2021,96.0,82.17,500
07-Jan-2021,96.0,91.99,500
08-Jan-2021,96.0,92.22,500
11-Jan-2021,96.0,91.65,500
12-Jan-2021,94.89,78.61,500
13-Jan-2021,94.06,84.62,500
14-Jan-2021,95.47,83.4,500
15-Jan-2021,93.14,81.4,500
18-Jan-2021,94.75,82.22,500
19-Jan-2021,94.31,84.75,500
20-Jan-2021,94.7,89.05,500
21-Jan-2021,94.03,94.36,500
22-Jan-2021,94.96,81.19,500
25-Jan-2021,94.22,83.99,500
26-Jan-2021,94.63,89.16,500
27-Jan-2021,94.91,79.55,500
28-Jan-2021,93.29,86.67,500
29-Jan-2021,93.4,88.3,500
01-Feb-2021,92.65,87.95,500
02-Feb-2021,92.57,86.68,500
03-Feb-2021,92.62,86.66,500
04-Feb-2021,92.78,90.54,500
05-Feb-2021,90.26,85.44,500
08-Feb-2021,87.96,82.73,500
09-Feb-2021,89.38,76.88,500
10-Feb-2021,90.88,77.23,500
11-Feb-2021,91.34,83.34,500
12-Feb-2021,91.47,82.96,500
15-Feb-2021,92.02,87.22,500
16-Feb-2021,90.76,84.43,500
17-Feb-2021,92.33,87.06,500
18-Feb-2021,92.64,90.06,500
19-Feb-2021,91.69,86.86,500
22-Feb-2021,93.37,92.17,500
23-Feb-2021,93.8,87.11,500
24-Feb-2021,94.27,88.64,500
25-Feb-2021,94.15,92.02,500
26-Feb-2021,93.01,82.95,500
01-Mar-2021,92.63,79.36,500
02-Mar-2021,92.61,87.68,500
03-Mar-2021,90.88,84.63,500
04-Mar-2021,92.52,84.37,500
05-Mar-2021,91.44,82.68,500
08-Mar-2021,92.32,81.32,500
09-Mar-2021,93.86,85.31,500
10-Mar-2021,93.18,77.27,500
11-Mar-2021,94.25,88.59,500
12-Mar-2021,93.59,82.04,500
15-Mar-2021,92.75,81.57,500
16-Mar-2021,92.3,85.77,500
17-Mar-2021,92.81,90.26,500
18-Mar-2021,92.22,87.46,500
19-Mar-2021,89.37,79.23,500
22-Mar-2021,89.75,80.45,500
23-Mar-2021,88.79,77.14,500
24-Mar-2021,86.91,73.67,500
25-Mar-2021,87.71,78.5,500
26-Mar-2021,87.58,85.64,500
29-Mar-2021,85.75,74.08,500
30-Mar-2021,85.91,83.94,500
31-Mar-2021,85.72,78.33,500
01-Apr-2021,85.71,74.6,500
02-Apr-2021,87.8,80.29,500
05-Apr-2021,87.33,78.86,500
06-Apr-2021,85.9,83.96,500
07-Apr-2021,87.27,82.35,500
08-Apr-2021,87.54,80.61,500
09-Apr-2021,88.27,79.32,500
12-Apr-2021,87.31,75.32,500
13-Apr-2021,85.38,74.62,500
14-Apr-2021,85.1,71.91,500
15-Apr-2021,84.27,79.08,500
16-Apr-2021,82.89,77.13,500
19-Apr-2021,83.09,73.28,500
20-Apr-2021,81.29,76.24,500
21-Apr-2021,83.13,81.22,500
22-Apr-2021,81.42,69.23,500
23-Apr-2021,80.65,75.6,500
26-Apr-2021,81.47,75.06,500
27-Apr-2021,81.97,72.1,500
28-Apr-2021,81.52,65.39,500
29-Apr-2021,82.42,72.16,500
30-Apr-2021,84.78,76.69,500
03-May-2021,86.34,76.9,500
04-May-2021,88.19,82.36,500
05-May-2021,88.1,74.76,500
06-May-2021,88.97,81.8,500
