Date,Gold (USD/troy oz)
2023-05-10,1293855.67
2023-05-11,1286163.46
2023-05-12,1297078.14
2023-05-15,1290168.08
2023-05-16,1285726.35
2023-05-17,1292988.27
2023-05-18,1297133.23
2023-05-19,1297646.9
2023-05-22,1301925.16
2023-05-23,1299548.03
2023-05-24,1301158.63
2023-05-25,1312184.66
2023-05-26,1322773.04
2023-05-29,1337430.81
2023-05-30,1329176.89
2023-05-31,1349385.3
2023-06-01,1362307.59
2023-06-02,1381211.46
2023-06-05,1375059.13
2023-06-06,1358128.63
2023-06-07,1341169.98
2023-06-08,1326870.86
2023-06-09,1343838.58
2023-06-12,1337555.05
2023-06-13,1351279.62
2023-06-14,1369891.12
2023-06-15,1400596.01
2023-06-16,1407802.8
2023-06-19,1391774.74
2023-06-20,1377281.8
2023-06-21,1404934.82
2023-06-22,1401762.4
2023-06-23,1411072.06
2023-06-26,1412206.23
2023-06-27,1403476.38
2023-06-28,1413655.49
2023-06-29,1423589.99
2023-06-30,1433332.06
2023-07-03,1444708.89
2023-07-04,1425908.3
2023-07-05,1454399.47
2023-07-06,1448895.14
2023-07-07,1458002.87
2023-07-10,1453822.81
2023-07-11,1463404.66
2023-07-12,1441009.37
2023-07-13,1447208.56
2023-07-14,1439807.18
2023-07-17,1475366.53
2023-07-18,1494387.01
2023-07-19,1512501.7
2023-07-20,1502603.53
2023-07-21,1521054.34
2023-07-24,1518915.03
2023-07-25,1499536.34
2023-07-26,1489493.77
2023-07-27,1511340.06
2023-07-28,1495657.24
2023-07-31,1470462.18
2023-08-01,1457891.82
2023-08-02,1453063.38
2023-08-03,1451176.12
2023-08-04,1419575.0
2023-08-07,1423041.96
2023-08-08,1411979.31
2023-08-09,1381218.92
2023-08-10,1408842.73
2023-08-11,1440353.67
2023-08-14,1440476.39
2023-08-15,1446750.73
2023-08-16,1432982.42
2023-08-17,1438165.49
2023-08-18,1428679.19
2023-08-21,1442417.76
2023-08-22,1450847.1
2023-08-23,1461227.1
2023-08-24,1433600.95
2023-08-25,1436099.22
2023-08-28,1433358.31
2023-08-29,1455087.58
2023-08-30,1424101.14
2023-08-31,1413154.25
2023-09-01,1424758.29
2023-09-04,1423294.06
2023-09-05,1442404.59
2023-09-06,1455337.05
2023-09-07,1447631.85
2023-09-08,1463952.75
2023-09-11,1479353.27
2023-09-12,1470484.84
2023-09-13,1456196.32
2023-09-14,1448792.63
2023-09-15,1440333.82
2023-09-18,1458965.97
2023-09-19,1491847.74
2023-09-20,1515590.51
2023-09-21,1504358.3
2023-09-22,1505811.32
2023-09-25,1494818.64
2023-09-26,1504386.52
2023-09-27,1514942.78
2023-09-28,1527260.01
2023-09-29,1533488.29
2023-10-02,1517768.64
2023-10-03,1484801.5
2023-10-04,1513747.51
2023-10-05,1509532.27
2023-10-06,1501504.13
2023-10-09,1522413.87
2023-10-10,1494547.2
2023-10-11,1528878.3
2023-10-12,1541129.76
2023-10-13,1560866.75
2023-10-16,1551020.98
2023-10-17,1543028.78
2023-10-18,1528597.95
2023-10-19,1516634.18
2023-10-20,1502831.41
2023-10-23,1496483.5
2023-10-24,1493795.66
2023-10-25,1523715.92
2023-10-26,1523201.34
2023-10-27,1546991.69
2023-10-30,1554652.38
2023-10-31,1536988.17
2023-11-01,1562104.48
2023-11-02,1561739.27
2023-11-03,1545327.69
2023-11-06,1549070.05
2023-11-07,1526253.85
2023-11-08,1510059.11
2023-11-09,1538380.47
2023-11-10,1522642.01
2023-11-13,1557876.91
2023-11-14,1516951.49
2023-11-15,1537067.03
2023-11-16,1536371.79
2023-11-17,1532061.31
2023-11-20,1542514.67
2023-11-21,1543779.63
2023-11-22,1560166.57
2023-11-23,1575638.14
2023-11-24,1579257.08
2023-11-27,1582133.43
2023-11-28,1580293.95
2023-11-29,1577737.48
2023-11-30,1563978.4
2023-12-01,1538070.42
2023-12-04,1552471.71
2023-12-05,1550744.68
2023-12-06,1519178.79
2023-12-07,1537512.1
2023-12-08,1516819.34
2023-12-11,1510817.16
2023-12-12,1503247.16
2023-12-13,1513566.9
2023-12-14,1518336.52
2023-12-15,1524335.76
2023-12-18,1525590.36
2023-12-19,1496680.81
2023-12-20,1512533.25
2023-12-21,1514308.63
2023-12-22,1525301.66
2023-12-25,1519436.63
2023-12-26,1520637.46
2023-12-27,1505906.49
2023-12-28,1474559.68
2023-12-29,1460028.48
2024-01-01,1477786.34
2024-01-02,1512857.53
2024-01-03,1511815.88
2024-01-04,1525387.3
2024-01-05,1532405.68
2024-01-08,1518042.0
2024-01-09,1515042.39
2024-01-10,1524729.52
2024-01-11,1533384.02
2024-01-12,1536979.72
2024-01-15,1523689.2
2024-01-16,1548447.18
2024-01-17,1549607.55
2024-01-18,1546873.44
2024-01-19,1545664.13
2024-01-22,1575527.23
2024-01-23,1586772.56
2024-01-24,1591225.06
2024-01-25,1589158.02
2024-01-26,1583566.74
2024-01-29,1590258.46
2024-01-30,1618044.37
2024-01-31,1618235.67
2024-02-01,1619060.06
2024-02-02,1611130.72
2024-02-05,1643333.06
2024-02-06,1621615.69
2024-02-07,1594239.46
2024-02-08,1610664.75
2024-02-09,1630810.56
2024-02-12,1628690.08
2024-02-13,1647935.97
2024-02-14,1673631.75
2024-02-15,1712900.11
2024-02-16,1694260.47
2024-02-19,1689881.75
2024-02-20,1690612.74
2024-02-21,1676180.64
2024-02-22,1731916.02
2024-02-23,1728134.6
2024-02-26,1747186.73
2024-02-27,1754379.03
2024-02-28,1741802.79
2024-02-29,1738056.67
2024-03-01,1745422.93
2024-03-04,1739537.05
2024-03-05,1777628.42
2024-03-06,1798937.66
2024-03-07,1812757.74
2024-03-08,1839230.17
2024-03-11,1865036.66
2024-03-12,1876619.69
2024-03-13,1868074.6
2024-03-14,1844337.21
2024-03-15,1850605.94
2024-03-18,1832695.1
2024-03-19,1802705.66
2024-03-20,1806237.14
2024-03-21,1800892.47
2024-03-22,1848324.76
2024-03-25,1897557.05
2024-03-26,1916182.31
2024-03-27,1920900.59
2024-03-28,1940794.75
2024-03-29,1943104.77
2024-04-01,1935262.97
2024-04-02,1955680.78
2024-04-03,1984386.66
2024-04-04,1968286.89
2024-04-05,1983887.54
2024-04-08,1968984.82
2024-04-09,1935644.98
2024-04-10,1936449.09
2024-04-11,1935375.64
2024-04-12,1918693.77
2024-04-15,1915317.05
2024-04-16,1901302.83
2024-04-17,1907175.37
2024-04-18,1890349.75
2024-04-19,1911017.79
2024-04-22,1907692.79
2024-04-23,1953594.64
2024-04-24,1954116.01
2024-04-25,1958267.91
2024-04-26,1955671.71
2024-04-29,1940237.64
2024-04-30,1943065.25
2024-05-01,1938015.06
2024-05-02,1930944.13
2024-05-03,1903114.01
2024-05-06,1940571.86
2024-05-07,1927528.61
2024-05-08,1957721.21
2024-05-09,1973623.69
2024-05-10,1991836.34
2024-05-13,2041145.02
2024-05-14,2045027.94
2024-05-15,2008618.89
2024-05-16,2003949.3
2024-05-17,1961477.93
2024-05-20,1969617.55
2024-05-21,1958776.63
2024-05-22,1960539.55
2024-05-23,1952185.82
2024-05-24,1999695.26
2024-05-27,2035626.51
2024-05-28,2012434.88
2024-05-29,1991559.01
2024-05-30,1962521.96
2024-05-31,1961434.98
2024-06-03,1971125.6
2024-06-04,1939673.85
2024-06-05,1920845.69
2024-06-06,1936952.48
2024-06-07,1931630.23
2024-06-10,1948651.65
2024-06-11,1929141.13
2024-06-12,1916831.63
2024-06-13,1893455.32
2024-06-14,1907149.84
2024-06-17,1920361.93
2024-06-18,1905313.83
2024-06-19,1906258.22
2024-06-20,1922773.98
2024-06-21,1914063.11
2024-06-24,1926282.13
2024-06-25,1919695.29
2024-06-26,1944239.07
2024-06-27,1965919.07
2024-06-28,2008828.16
2024-07-01,2003898.83
2024-07-02,2026477.65
2024-07-03,2048237.11
2024-07-04,2052065.8
2024-07-05,2034466.32
2024-07-08,2066142.58
2024-07-09,2022230.15
2024-07-10,1989594.82
2024-07-11,2020188.29
2024-07-12,1971163.13
2024-07-15,2010289.82
2024-07-16,2003064.77
2024-07-17,2038783.9
2024-07-18,2021686.63
2024-07-19,2025937.33
2024-07-22,2038216.86
2024-07-23,2035765.71
2024-07-24,2072171.09
2024-07-25,2083219.71
2024-07-26,2066090.58
2024-07-29,2062219.68
2024-07-30,2026129.6
2024-07-31,2028485.09
2024-08-01,2048051.48
2024-08-02,2041627.46
2024-08-05,2055082.7
2024-08-06,2118194.34
2024-08-07,2131504.32
2024-08-08,2136351.29
2024-08-09,2104694.18
2024-08-12,2097315.26
2024-08-13,2124076.8
2024-08-14,2129855.21
2024-08-15,2133918.17
2024-08-16,2157892.58
2024-08-19,2160284.55
2024-08-20,2150519.16
2024-08-21,2141424.87
2024-08-22,2123688.79
2024-08-23,2142323.56
2024-08-26,2126779.68
2024-08-27,2087603.39
2024-08-28,2060466.28
2024-08-29,2066148.2
2024-08-30,2042486.34
2024-09-02,2055715.5
2024-09-03,2060408.94
2024-09-04,2090132.27
2024-09-05,2103743.56
2024-09-06,2144118.69
2024-09-09,2144030.64
2024-09-10,2211859.56
2024-09-11,2246286.14
2024-09-12,2247796.39
2024-09-13,2230429.72
2024-09-16,2213009.62
2024-09-17,2258351.44
2024-09-18,2283735.76
2024-09-19,2248546.43
2024-09-20,2255590.74
2024-09-23,2305242.09
2024-09-24,2285154.6
2024-09-25,2262387.07
2024-09-26,2256103.01
2024-09-27,2309651.28
2024-09-30,2346906.8
2024-10-01,2330138.73
2024-10-02,2307925.56
2024-10-03,2335343.55
2024-10-04,2374253.16
2024-10-07,2355895.19
2024-10-08,2327865.03
2024-10-09,2318729.82
2024-10-10,2315701.87
2024-10-11,2368132.13
2024-10-14,2397894.22
2024-10-15,2384518.27
2024-10-16,2368984.25
2024-10-17,2379615.25
2024-10-18,2348670.41
2024-10-21,2327912.67
2024-10-22,2318045.46
2024-10-23,2290505.61
2024-10-24,2307831.6
2024-10-25,2274750.67
2024-10-28,2257024.35
2024-10-29,2251462.85
2024-10-30,2306170.49
2024-10-31,2287242.83
2024-11-01,2286986.52
2024-11-04,2312701.63
2024-11-05,2363042.91
2024-11-06,2371642.9
2024-11-07,2389247.46
2024-11-08,2355916.25
2024-11-11,2369345.07
2024-11-12,2385060.45
2024-11-13,2426908.47
2024-11-14,2439817.71
2024-11-15,2432250.68
2024-11-18,2443835.45
2024-11-19,2438263.86
2024-11-20,2448296.63
2024-11-21,2487318.85
2024-11-22,2525471.73
2024-11-25,2534885.84
2024-11-26,2550183.54
2024-11-27,2588301.41
2024-11-28,2540888.21
2024-11-29,2549775.48
2024-12-02,2564338.72
2024-12-03,2577867.64
2024-12-04,2555250.37
2024-12-05,2587038.3
2024-12-06,2583615.51
2024-12-09,2551416.68
2024-12-10,2518385.35
2024-12-11,2513063.84
2024-12-12,2509318.99
2024-12-13,2520469.1
2024-12-16,2565857.53
2024-12-17,2538520.29
2024-12-18,2499198.43
2024-12-19,2520511.52
2024-12-20,2541882.23
2024-12-23,2564379.97
2024-12-24,2526646.83
2024-12-25,2539549.71
2024-12-26,2539411.35
2024-12-27,2530746.93
2024-12-30,2476834.54
2024-12-31,2518902.8
2025-01-01,2556148.64
2025-01-02,2578577.02
2025-01-03,2557391.15
2025-01-06,2506935.41
2025-01-07,2532453.29
2025-01-08,2587732.83
2025-01-09,2559843.02
2025-01-10,2533502.1
2025-01-13,2507467.48
2025-01-14,2466987.79
2025-01-15,2488640.12
2025-01-16,2461279.14
2025-01-17,2483116.94
2025-01-20,2531008.5
2025-01-21,2550374.64
2025-01-22,2607436.81
2025-01-23,2661947.47
2025-01-24,2672892.12
2025-01-27,2698551.22
2025-01-28,2699283.46
2025-01-29,2684380.79
2025-01-30,2741158.86
2025-01-31,2695948.9
2025-02-03,2683726.2
2025-02-04,2688999.01
2025-02-05,2691195.7
2025-02-06,2654001.99
2025-02-07,2650100.38
2025-02-10,2603218.11
2025-02-11,2631687.4
2025-02-12,2680516.72
2025-02-13,2686431.43
2025-02-14,2669012.08
2025-02-17,2696870.97
2025-02-18,2674240.01
2025-02-19,2727811.85
2025-02-20,2726912.85
2025-02-21,2732799.07
2025-02-24,2731139.95
2025-02-25,2751029.01
2025-02-26,2706695.05
2025-02-27,2672999.99
2025-02-28,2669370.14
2025-03-03,2736479.9
2025-03-04,2738494.6
2025-03-05,2680359.29
2025-03-06,2702143.73
2025-03-07,2679373.69
2025-03-10,2661766.03
2025-03-11,2649814.36
2025-03-12,2646735.56
2025-03-13,2580627.68
2025-03-14,2595465.18
2025-03-17,2606977.45
2025-03-18,2596572.9
2025-03-19,2628961.99
2025-03-20,2616083.81
2025-03-21,2680920.97
2025-03-24,2607719.6
2025-03-25,2648994.03
2025-03-26,2712330.68
2025-03-27,2687153.34
2025-03-28,2690916.04
2025-03-31,2676950.92
2025-04-01,2705664.94
2025-04-02,2679972.92
2025-04-03,2674992.43
2025-04-04,2669339.46
2025-04-07,2636516.33
2025-04-08,2641461.51
2025-04-09,2631872.78
2025-04-10,2624662.3
2025-04-11,2650837.45
2025-04-14,2677349.57
2025-04-15,2726867.13
2025-04-16,2813903.05
2025-04-17,2771794.59
2025-04-18,2780941.36
2025-04-21,2729721.92
2025-04-22,2764083.77
2025-04-23,2743661.68
2025-04-24,2729332.18
2025-04-25,2718971.39
2025-04-28,2688685.8
2025-04-29,2708598.76
2025-04-30,2674797.97
2025-05-01,2656139.77
2025-05-02,2641980.58
2025-05-05,2677656.98
2025-05-06,2590416.07
2025-05-07,2614144.4
2025-05-08,2566858.34
2025-05-09,2535760.71
2025-05-12,2575453.52
2025-05-13,2597995.92
2025-05-14,2607411.42
2025-05-15,2616440.94
2025-05-16,2621251.32
2025-05-19,2647127.25
2025-05-20,2620222.0
2025-05-21,2588727.07
2025-05-22,2558987.01
2025-05-23,2559116.93
2025-05-26,2546515.72
2025-05-27,2569763.28
2025-05-28,2603227.41
2025-05-29,2642965.85
2025-05-30,2631700.48
2025-06-02,2646321.01
2025-06-03,2650091.53
2025-06-04,2680429.8
2025-06-05,2735813.47
2025-06-06,2745086.53
2025-06-09,2736700.76
2025-06-10,2751093.43
2025-06-11,2720138.44
2025-06-12,2739378.84
2025-06-13,2712322.82
2025-06-16,2724647.09
2025-06-17,2702867.93
2025-06-18,2732740.27
2025-06-19,2717970.39
2025-06-20,2726928.68
2025-06-23,2766766.39
2025-06-24,2738114.47
2025-06-25,2756521.83
2025-06-26,2804322.97
2025-06-27,2787168.31
2025-06-30,2781966.72
2025-07-01,2834419.77
2025-07-02,2793331.14
2025-07-03,2770348.33
2025-07-04,2756246.75
2025-07-07,2760014.23
2025-07-08,2790736.37
2025-07-09,2852125.51
2025-07-10,2945918.68
2025-07-11,2972525.7
2025-07-14,2957678.8
2025-07-15,2922443.89
2025-07-16,2953875.73
2025-07-17,2949300.1
2025-07-18,2940435.8
2025-07-21,2888754.8
2025-07-22,2846416.11
2025-07-23,2853812.58
2025-07-24,2889905.51
2025-07-25,2893618.93
2025-07-28,2852577.39
2025-07-29,2918340.74
2025-07-30,3016119.23
2025-07-31,2986763.13
2025-08-01,3011386.93
2025-08-04,3013197.89
2025-08-05,3056120.93
2025-08-06,3068061.71
2025-08-07,3025596.44
2025-08-08,3090317.51
2025-08-11,3095796.65
2025-08-12,3095200.26
2025-08-13,3056253.91
2025-08-14,3052673.94
2025-08-15,3091409.66
2025-08-18,3071117.7
2025-08-19,3068711.43
2025-08-20,3114896.64
2025-08-21,3070282.75
2025-08-22,3119586.25
2025-08-25,3107564.74
2025-08-26,3141904.8
2025-08-27,3122387.51
2025-08-28,3057905.54
2025-08-29,2976071.46
2025-09-01,2990509.65
2025-09-02,3030680.08
2025-09-03,2971499.93
2025-09-04,3035922.4
2025-09-05,3078964.16
2025-09-08,3132939.99
2025-09-09,3101418.88
2025-09-10,3132430.79
2025-09-11,3147810.99
2025-09-12,3115959.06
2025-09-15,3131811.76
2025-09-16,3143555.41
2025-09-17,3162867.11
2025-09-18,3183072.75
2025-09-19,3186404.09
2025-09-22,3182000.77
2025-09-23,3153640.04
2025-09-24,3200704.57
2025-09-25,3230984.1
2025-09-26,3220289.79
2025-09-29,3288780.19
2025-09-30,3323813.36
2025-10-01,3375963.46
2025-10-02,3350225.66
2025-10-03,3466390.14
2025-10-06,3471175.15
2025-10-07,3479578.22
2025-10-08,3558987.49
2025-10-09,3562194.92
2025-10-10,3565493.02
2025-10-13,3620701.64
2025-10-14,3612056.55
2025-10-15,3502175.5
2025-10-16,3507353.84
2025-10-17,3567741.04
2025-10-20,3672004.18
2025-10-21,3652263.19
2025-10-22,3639632.19
2025-10-23,3623420.51
2025-10-24,3657515.34
2025-10-27,3693206.9
2025-10-28,3692229.04
2025-10-29,3669457.01
2025-10-30,3684500.26
2025-10-31,3707178.99
2025-11-03,3759806.9
2025-11-04,3744467.06
2025-11-05,3755749.72
2025-11-06,3785333.17
2025-11-07,3756799.63
2025-11-10,3830345.23
2025-11-11,3782005.41
2025-11-12,3814739.03
2025-11-13,3790111.56
2025-11-14,3821144.41
2025-11-17,3793199.13
2025-11-18,3780349.2
2025-11-19,3815100.38
2025-11-20,3913428.89
2025-11-21,3886648.43
2025-11-24,3922498.08
2025-11-25,3901464.95
2025-11-26,3907364.85
2025-11-27,3918770.66
2025-11-28,3934367.23
2025-12-01,3973517.01
2025-12-02,3952591.09
2025-12-03,3954233.08
2025-12-04,3957036.39
2025-12-05,3980349.01
2025-12-08,3970146.93
2025-12-09,4025826.24
2025-12-10,4084870.85
2025-12-11,3984777.73
2025-12-12,4000556.06
2025-12-15,3997515.04
2025-12-16,4041860.38
2025-12-17,4015006.76
2025-12-18,4059150.33
2025-12-19,4053924.8
2025-12-22,4071893.63
2025-12-23,4123721.83
2025-12-24,4092384.61
2025-12-25,4077147.01
2025-12-26,4001044.78
2025-12-29,3962459.3
2025-12-30,3968990.78
2025-12-31,4053728.66
2026-01-01,3993082.09
2026-01-02,4066186.87
2026-01-05,4109962.21
2026-01-06,4258960.26
2026-01-07,4348625.04
2026-01-08,4395897.54
2026-01-09,4343195.93
2026-01-12,4372870.61
2026-01-13,4295195.77
2026-01-14,4244104.7
2026-01-15,4283065.6
2026-01-16,4285449.22
2026-01-19,4293136.82
2026-01-20,4412826.18
2026-01-21,4304634.17
2026-01-22,4196046.82
2026-01-23,4239453.31
2026-01-26,4255088.51
2026-01-27,4201476.69
2026-01-28,4196010.64
2026-01-29,4160863.03
2026-01-30,4173287.48
2026-02-02,4199659.29
2026-02-03,4196768.79
2026-02-04,4188068.01
2026-02-05,4213407.83
2026-02-06,4215013.07
2026-02-09,4220400.9
2026-02-10,4184489.31
2026-02-11,4095785.25
2026-02-12,4139029.61
2026-02-13,4110251.4
2026-02-16,4157393.04
2026-02-17,4203207.72
2026-02-18,4189468.98
2026-02-19,4206135.8
2026-02-20,4164407.15
2026-02-23,4192150.84
2026-02-24,4137436.85
2026-02-25,4232551.78
2026-02-26,4275647.83
2026-02-27,4268131.32
2026-03-02,4262040.13
2026-03-03,4278015.67
2026-03-04,4208328.49
2026-03-05,4284968.92
2026-03-06,4333798.35
2026-03-09,4250185.77
2026-03-10,4313500.57
2026-03-11,4255097.71
2026-03-12,4144778.49
2026-03-13,4144096.02
2026-03-16,4147517.21
2026-03-17,4171171.72
2026-03-18,4191135.94
2026-03-19,4314412.86
2026-03-20,4356483.73
2026-03-23,4384321.16
2026-03-24,4495402.05
2026-03-25,4508118.83
2026-03-26,4487686.47
2026-03-27,4433884.22
2026-03-30,4373272.89
2026-03-31,4346303.53
2026-04-01,4330801.53
2026-04-02,4400340.71
2026-04-03,4440880.53
2026-04-06,4460740.15
2026-04-07,4383601.31
2026-04-08,4433713.79
2026-04-09,4482498.46
2026-04-10,4438026.11
2026-04-13,4480555.46
2026-04-14,4544556.81
2026-04-15,4648183.72
2026-04-16,4596450.42
2026-04-17,4516431.0
2026-04-20,4492778.28
2026-04-21,4467871.69
2026-04-22,4496114.13
2026-04-23,4428065.22
2026-04-24,4399982.61
2026-04-27,4393898.26
2026-04-28,4429107.66
2026-04-29,4442877.46
2026-04-30,4454751.34
2026-05-01,4613258.02
2026-05-04,4535353.41
2026-05-05,4473002.52
2026-05-06,4443781.82
2026-05-07,4564960.8
2026-05-08,4652726.48
2026-05-11,4655041.88
2026-05-12,4631641.53
2026-05-13,4704412.24
2026-05-14,4780591.59
2026-05-15,4759100.07
2026-05-18,4799619.63
2026-05-19,4753000.04
2026-05-20,4670103.74
2026-05-21,4695080.39
2026-05-22,4716074.42
2026-05-25,4608796.44
2026-05-26,4633920.93
2026-05-27,4619154.72
2026-05-28,4558050.7
2026-05-29,4552806.1
2026-06-01,4504660.9
2026-06-02,4514744.71
2026-06-03,4478268.43
2026-06-04,4370181.47
2026-06-05,4412670.95
2026-06-08,4341554.47
2026-06-09,4323919.85
2026-06-10,4317277.32
2026-06-11,4323563.68
2026-06-12,4344674.3
2026-06-15,4351870.13
2026-06-16,4421420.71
2026-06-17,4448103.36
2026-06-18,4415756.45
2026-06-19,4341019.87
2026-06-22,4362141.71
2026-06-23,4296037.83
2026-06-24,4357176.89
2026-06-25,4393924.6
2026-06-26,4435127.68
2026-06-29,4458139.87
2026-06-30,4430992.66
2026-07-01,4377718.0
2026-07-02,4341248.8
2026-07-03,4325844.43
2026-07-06,4341796.57
2026-07-07,4292747.19
2026-07-08,4280055.55
2026-07-09,4263860.42
2026-07-10,4233145.54
2026-07-13,4244640.89
2026-07-14,4255733.64
2026-07-15,4161188.54
2026-07-16,4174052.03
2026-07-17,4256140.63
2026-07-20,4233317.29
2026-07-21,4257881.87
2026-07-22,4256811.8
2026-07-23,4220183.67
2026-07-24,4218993.84
2026-07-27,4197517.95
2026-07-28,4182032.31
2026-07-29,4076479.06
2026-07-30,4060752.21
2026-07-31,4053139.58
2026-08-03,4095885.62
2026-08-04,3991667.66
2026-08-05,4039448.69
2026-08-06,4022715.5
2026-08-07,4099793.01
2026-08-10,4154726.61
2026-08-11,4130940.47
2026-08-12,4124505.26
2026-08-13,4176947.28
2026-08-14,4147678.18
2026-08-17,4132028.52
2026-08-18,4211013.53
2026-08-19,4275928.47
2026-08-20,4284631.25
2026-08-21,4311529.66
2026-08-24,4324202.21
2026-08-25,4304781.41
2026-08-26,4392196.99
2026-08-27,4426893.52
2026-08-28,4463761.42
2026-08-31,4508833.04
2026-09-01,4604487.24
2026-09-02,4588472.03
2026-09-03,4673411.69
2026-09-04,4608018.87
2026-09-07,4622167.55
2026-09-08,4718432.53
2026-09-09,4718501.25
