Date,Risk-On_Probability,Late-Cycle_Probability,Transitional_Probability,Risk-Off_Probability,Post-Shock_Probability,Dominant_Regime,Confidence,Entropy,Uncertainty,Conformal_90_Set,Close,benchmark_ret,confidence,equity_weight,strategy_ret,cum_strategy,cum_benchmark
2022-10-19,1.0857801277021731e-81,5.9146898896053394e-33,7.479656566410863e-12,7.123775973380358e-31,0.9999999999925204,Post-Shock,0.9999999999925204,1.9716121711089728e-10,1.2250315193129278e-10,{Post-Shock},44708.64,0.018568538465744355,0.9999999999925204,0.749999999999626,0.013926403849308263,4.845294080623027,7.774374562015163
2022-10-20,6.292934865245374e-112,6.62459240692514e-38,8.656769351337101e-20,9.057700251594026e-30,1.0,Post-Shock,1.0,-1.0000865086280809e-12,-6.213886853923793e-13,{Post-Shock},43537.21,-0.02620142325957575,1.0,0.75,-0.019651067444672012,4.750078879855434,7.570674883537325
2022-10-21,1.603925685975375e-118,6.0483553941260874e-43,8.247903860017399e-20,5.786737577230227e-33,1.0,Post-Shock,1.0,-1.0000866216017909e-12,-6.213887555868919e-13,{Post-Shock},42921.08,-0.014151802561532922,1.0,0.75,-0.010613851921149692,4.699662246010868,7.463536187327949
2022-10-24,1.684420672749297e-117,1.0251167881209973e-43,1.48586969562067e-18,5.13008987498371e-35,1.0,Post-Shock,1.0,-1.0000478444871136e-12,-6.213646620108817e-13,{Post-Shock},42762.47,-0.0036953869753511004,1.0,0.75,-0.0027715402315133253,4.686636943021524,7.435955532911236
2022-10-25,1.6926801737364415e-129,4.408054288950252e-47,5.6738414005049764e-21,7.992087582080629e-36,1.0,Post-Shock,1.0,-1.0000887438078097e-12,-6.213900741876298e-13,{Post-Shock},42199.69,-0.01316060554967935,1.0,0.75,-0.009870454162259512,4.640377707900278,7.338093855257635
2022-10-26,2.0476141246786056e-137,1.2800988387955488e-50,5.24113176025437e-23,2.1522181486758257e-36,1.0,Post-Shock,1.0,-1.0000888991336628e-12,-6.213901706970086e-13,{Post-Shock},41892.68,-0.007275171926618418,1.0,0.75,-0.005456378944963813,4.615058048678212,7.284707960846974
2022-10-27,3.939599244084968e-158,3.3340109838201247e-56,5.9938376005708045e-27,8.614765120712359e-35,1.0,Post-Shock,1.0,-1.0000889005816754e-12,-6.213901715967094e-13,{Post-Shock},41062.56,-0.019815394956827825,1.0,0.75,-0.014861546217620869,4.5464711501907775,7.140358595457643
2022-10-28,2.8252779348817176e-146,2.286459187237688e-55,1.1269037218085175e-25,4.9785112419352304e-37,1.0,Post-Shock,1.0,-1.0000889005787271e-12,-6.213901715948776e-13,{Post-Shock},41478.01,0.010117489021629567,1.0,0.75,0.007588116766222175,4.580970304152686,7.212601095157684
2022-10-31,6.700219994051759e-156,1.2455869040802932e-57,9.41041058340922e-27,6.912605880718135e-39,1.0,Post-Shock,1.0,-1.0000889005815809e-12,-6.213901715966507e-13,{Post-Shock},41139.27,-0.008166737025233517,1.0,0.75,-0.006125052768925138,4.5529116193068715,7.15369767874562
2022-11-01,5.364166990480856e-176,3.515677623637022e-61,3.018755760293599e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818402e-12,-6.213901715968118e-13,{Post-Shock},40451.45,-0.016719304936621326,1.0,0.75,-0.012539478702465995,4.495820481022363,7.034092825830272
2022-11-02,5.374410669700982e-171,4.239701471259892e-62,9.453135177453877e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818384e-12,-6.213901715968107e-13,{Post-Shock},40553.08,0.002512394487713232,1.0,0.75,0.001884295865784924,4.504291936968065,7.051765241871951
2022-11-03,1.5874399246673604e-197,9.952818433509174e-69,2.4682069438302667e-34,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39669.96,-0.02177689092912305,1.0,0.75,-0.016332668196842287,4.4307248312998535,6.898199719341925
2022-11-04,8.040232814076891e-201,1.5786847806418429e-71,1.0074306216895397e-33,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39380.55,-0.007295444714337962,1.0,0.75,-0.0054715835357534715,4.406481750261459,6.847874284661004
2022-11-07,1.5847979055858104e-198,1.7721849156429732e-70,1.1863295679753268e-32,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39405.29,0.0006282289099568406,1.0,0.75,0.0004711716824676304,4.4085579596814926,6.852176317258378
2022-11-08,1.4059491484857775e-207,3.625055773765803e-73,2.8931099147874113e-34,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39063.21,-0.008681067947983623,1.0,0.75,-0.006510800960987717,4.379854716281028,6.792692109056694
2022-11-09,2.175111981785823e-186,2.2777728662700823e-67,1.0945516995773972e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39799.8,0.01885636126677781,1.0,0.75,0.014142270950083358,4.441795808400675,6.920777565439058
2022-11-10,5.155254578246547e-198,1.2360358081864436e-70,1.0174810425110687e-33,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39372.94,-0.01072517952351526,1.0,0.75,-0.008043884642636445,4.406066515311754,6.846550983607408
2022-11-11,2.0500905391226844e-185,5.19686198965372e-66,4.0068437570074354e-30,0.0,1.0,Post-Shock,1.0,-1.0000889005818408e-12,-6.213901715968122e-13,{Post-Shock},39724.83,0.008937356468681212,1.0,0.75,0.006703017351510909,4.435600455615799,6.907741050328907
2022-11-14,4.8450601480087776e-191,3.385371247942637e-68,1.0479861477737328e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39528.77,-0.0049354522096131115,1.0,0.75,-0.0037015891572098336,4.419181685063577,6.873648224498626
2022-11-15,3.9971982580897524e-181,1.622393752943242e-65,1.1828856970039817e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},39854.46,0.008239315313884,1.0,0.75,0.006179486485412999,4.446489958563012,6.9302823795769894
2022-11-16,1.2918104039413906e-181,2.329752127637041e-65,7.943709941729926e-30,0.0,1.0,Post-Shock,1.0,-1.0000889005818408e-12,-6.213901715968122e-13,{Post-Shock},39904.16,0.00124703734538123,1.0,0.75,0.0009352780090359225,4.450648662838655,6.93892470051836
2022-11-17,3.5791057496369623e-179,1.7030585017407057e-65,1.1792868047090356e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},39903.98,-4.5108078957634135e-06,1.0,0.75,-3.38310592182256e-06,4.450633605822808,6.938893400362033
2022-11-18,8.779765394056584e-183,1.15235617609198e-65,2.2461473334453286e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818404e-12,-6.21390171596812e-13,{Post-Shock},39712.45,-0.0047997718523317134,1.0,0.75,-0.003599828889248785,4.434612086393106,6.905588295132644
2022-11-21,1.1388849861191154e-172,1.825222714635209e-63,5.788806632072419e-28,0.0,1.0,Post-Shock,1.0,-1.000088900581825e-12,-6.213901715968024e-13,{Post-Shock},40028.41,0.007956195097507335,1.0,0.75,0.005967146323130501,4.461074065598937,6.960530502871783
2022-11-22,8.0383581073363e-194,3.0476312218916273e-68,1.3510086493483842e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},39279.38,-0.018712459475657583,1.0,0.75,-0.014034344606743188,4.398465814846117,6.830281857907716
2022-11-23,6.769573566473399e-188,5.1372077363211905e-67,1.5076150262387433e-29,0.0,1.0,Post-Shock,1.0,-1.0000889005818406e-12,-6.213901715968121e-13,{Post-Shock},39403.22,0.0031527992549782446,1.0,0.75,0.0023645994412336835,4.408866424654187,6.851816365460619
2022-11-24,2.438525309379562e-218,1.0847377375888067e-73,3.771320105473719e-36,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},38417.5,-0.025016229638085474,1.0,0.75,-0.018762172228564106,4.326146513462091,6.6804097538242635
2022-11-25,1.1291149838978114e-202,2.12834547271136e-70,1.9380705559601603e-31,0.0,1.0,Post-Shock,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Post-Shock},38768.49,0.009136200950087714,1.0,0.75,0.0068521507125657855,4.355789921376974,6.741443319764128
2022-11-28,4.8192709155994895e-185,1.81824907559461e-64,2.0144995620881135e-28,0.0,1.0,Post-Shock,1.0,-1.0000889005818353e-12,-6.21390171596809e-13,{Post-Shock},39398.28,0.01624489372683846,1.0,0.75,0.012183670295128846,4.408859429653877,6.850957350059201
2022-11-29,1.1714882148850856e-177,5.922607639113142e-62,2.1021691594064812e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005812602e-12,-6.213901715964514e-13,{Post-Shock},39607.42,0.005308353562642809,1.0,0.75,0.003981265171982107,4.426412268149322,6.887324653915902
2022-11-30,2.867517660501962e-183,5.8028177617368766e-64,4.509577715374398e-28,0.0,1.0,Post-Shock,1.0,-1.0000889005818285e-12,-6.213901715968045e-13,{Post-Shock},39415.6,-0.00484303193694513,1.0,0.75,-0.0036322739527088477,4.410334326163773,6.8539691206568785
2022-12-01,2.088412342513266e-176,3.419243673124404e-62,2.2127958143505755e-26,0.0,1.0,Post-Shock,1.0,-1.0000889005812297e-12,-6.213901715964324e-13,{Post-Shock},39641.83,0.005739605638376721,1.0,0.75,0.004304704228782541,4.429319510987955,6.893308200467061
2022-12-02,5.802215902640254e-173,5.1387640572905845e-61,1.5161483649669275e-25,0.0,1.0,Post-Shock,1.0,-1.0000889005776518e-12,-6.213901715942094e-13,{Post-Shock},39752.73,0.0027975499617449717,1.0,0.75,0.002098162471308729,4.438612942959345,6.912592574559574
2022-12-05,3.8701301783206145e-151,1.842671790668124e-55,1.48029368962079e-22,0.0,1.0,Post-Shock,1.0,-1.0000888964916384e-12,-6.213901690554266e-13,{Post-Shock},40654.96,0.02269605131521768,1.0,0.75,0.01702203848641326,4.5141671833006916,7.069481130352971
2022-12-06,3.784225348024917e-129,3.09254854508757e-51,3.490746060953632e-21,0.0,1.0,Post-Shock,1.0,-1.0000888041289629e-12,-6.213901116672696e-13,{Post-Shock},41731.62,0.02648286949489065,1.0,0.75,0.019862152121167986,4.603828258595794,7.2567012765247005
2022-12-07,1.6166277241348466e-119,7.711280691993157e-49,4.573152377859166e-19,0.0,1.0,Post-Shock,1.0,-1.0000762644950582e-12,-6.21382320354658e-13,{Post-Shock},42188.87,0.010956919477365101,1.0,0.75,0.008217689608023826,4.641661090233582,7.336212368082874
2022-12-08,2.7427235505140878e-99,4.004491903398822e-44,6.492696093298466e-16,0.0,0.9999999999999992,Post-Shock,0.9999999999999992,-9.814832058959768e-13,-6.098298035067348e-13,{Post-Shock},43274.4,0.025730245915569716,0.9999999999999992,0.7499999999999999,0.019297684436677287,4.7312344012149135,7.52497491640249
2022-12-09,5.2945396141397715e-121,1.175904546623141e-47,2.0519421209417965e-19,0.0,1.0,Post-Shock,1.0,-1.000083230856276e-12,-6.213866487982495e-13,{Post-Shock},42237.32,-0.023965208067587396,1.0,0.75,-0.017973906050690543,4.646195638583682,7.344637326827528
2022-12-12,5.355206133440902e-130,6.923433398309198e-51,1.545777442800699e-21,0.0,1.0,Post-Shock,1.0,-1.000088857870432e-12,-6.213901450587217e-13,{Post-Shock},41828.94,-0.00966870057096414,1.0,0.75,-0.0072515254282231045,4.612503632765993,7.273624227712107
2022-12-13,3.9696795666319003e-115,1.9347786993035167e-47,6.301918348437657e-20,0.0,1.0,Post-Shock,1.0,-1.0000871592974554e-12,-6.213890896759925e-13,{Post-Shock},42533.11,0.016834516963614155,1.0,0.75,0.012625887722710616,4.670740585753891,7.396072178160481
2022-12-14,7.048150616757962e-106,6.975277069877303e-44,4.054532558352885e-17,0.0,1.0,Post-Shock,1.0,-9.989685934783804e-13,-6.206940856559969e-13,{Post-Shock},42989.38,0.010727407424474755,1.0,0.75,0.008045555568356066,4.70831928868195,7.475412857756431
2022-12-15,2.2416206846652374e-102,4.368796193206217e-43,1.4061399489508614e-16,0.0,1.0,Post-Shock,1.0,-9.959815674856803e-13,-6.188381420562948e-13,{Post-Shock},43205.85,0.005035429680539716,1.0,0.75,0.003776572260404787,4.726100596700715,7.513054773534666
2022-12-16,1.394536800599659e-100,5.386457134723286e-42,6.141370047816803e-16,0.0,0.9999999999999992,Post-Shock,0.9999999999999992,-9.82453911268363e-13,-6.104329366657629e-13,{Post-Shock},43266.83,0.0014113829492996555,0.9999999999999992,0.7499999999999999,0.0010585372119747416,4.7311033500498585,7.523658570939187
2022-12-19,1.2985628159022677e-93,2.5289198915846446e-40,1.39701463261969e-14,0.0,0.999999999999986,Post-Shock,0.999999999999986,-6.002844966513571e-13,-3.729777284440205e-13,{Post-Shock},43513.14,0.00569281364037999,0.999999999999986,0.7499999999999992,0.004269610230284992,4.751303317313767,7.5664893570773915
2022-12-20,4.3494786213267774e-69,5.563709328744445e-35,4.734067228963038e-13,0.0,0.9999999999995266,Post-Shock,0.9999999999995266,1.2370539693197829e-11,7.686248470740152e-12,{Post-Shock},44991.3,0.03397042824305485,0.9999999999995266,0.7499999999999762,0.02547782118229111,4.872356173615113,7.823526240833827
2022-12-21,2.6939516218627548e-61,4.4208212663742855e-33,1.8895443638443342e-11,0.0,0.9999999999811046,Post-Shock,0.9999999999811046,4.834892157793124e-10,3.0040874024651706e-10,{Post-Shock},45563.39,0.012715569454538889,0.9999999999811046,0.7499999999990552,0.009536677090903865,4.9188222611147525,7.923006832128557
2022-12-22,1.932661564448021e-48,3.279792696653493e-31,3.815985568045952e-10,0.0,0.9999999996184016,Post-Shock,0.9999999996184016,8.655194949812513e-09,5.377774987742441e-09,{Post-Shock},46440.65,0.019253615676972258,0.9999999996184016,0.74999999998092,0.014440211757711003,4.989851096163792,8.075553360680386
2022-12-23,1.340194235779428e-65,1.3090822603855884e-32,2.0971554602985575e-12,0.0,0.9999999999979028,Post-Shock,0.9999999999979028,5.6672979325760686e-11,3.521290190066975e-11,{Post-Shock},45397.77,-0.02245618870536925,0.9999999999979028,0.7499999999998951,-0.016842141528598475,4.905811317795569,7.894207210512668
2022-12-26,3.8520918508705095e-54,1.0706086417390414e-31,3.624523218179732e-10,0.0,0.9999999996375476,Post-Shock,0.9999999996375476,8.239488718896965e-09,5.1194821839605064e-09,{Post-Shock},46070.47,0.014817908456737028,0.9999999996375476,0.7499999999818774,0.011113431342551217,4.960331715055401,8.011182850296558
2022-12-27,1.4695379491608668e-44,1.5215857852383951e-27,2.1375215711842747e-07,0.0,0.9999997862478428,Post-Shock,0.9999997862478428,3.4966516605014582e-06,2.1725918306554315e-06,{Post-Shock},46668.47,0.01298011502812968,0.9999997862478428,0.7499999893123921,0.009735086270862026,5.008620972233558,8.115168925204788
2022-12-28,2.353766231590154e-56,2.160687595222999e-30,8.610165407460547e-10,0.0,0.9999999991389834,Post-Shock,0.9999999991389834,1.8830935718744577e-08,1.170031821250242e-08,{Post-Shock},45996.74,-0.01439365807364168,0.9999999991389834,0.7499999999569491,-0.010795243401397486,4.954551689732953,7.998361958485548
2022-12-29,1.0595041571916592e-46,7.044984539072437e-29,1.3655493945739798e-08,0.0,0.999999986344506,Post-Shock,0.999999986344506,2.609425258311129e-07,1.6213270721109438e-07,{Post-Shock},46661.25,0.014446893410272166,0.999999986344506,0.7499999993172253,0.010835170057082172,5.008235099847813,8.113913441156564
2022-12-30,2.178547653546822e-42,1.0522003420922438e-27,5.944205546652616e-08,0.0,0.9999999405579444,Post-Shock,0.9999999405579444,1.0484526567950452e-06,6.514402628986006e-07,{Post-Shock},47032.55,0.007957352192665246,0.9999999405579444,0.7499999970278972,0.005968014139065855,5.038124317735471,8.178478708068647
2023-01-02,2.3397494116811003e-53,1.1024826833572016e-27,1.370498750318585e-09,0.0,0.9999999986295012,Post-Shock,0.9999999986295012,2.9337762465774896e-08,1.822857672179768e-08,{Post-Shock},46370.83,-0.014069405124748746,0.9999999986295012,0.749999999931475,-0.010552053801745842,4.984961758874842,8.063412377820699
2023-01-03,1.2759541761722517e-45,2.5826706915597445e-22,0.0001360498889622,0.0,0.9998639501110376,Post-Shock,0.9998639501110376,0.0013472232592986,0.0008370768756534,{Post-Shock},46623.6,0.00545105619200692,0.9998639501110376,0.7499931975055518,0.004088292143631656,5.005341738869954,8.107366491791524
2023-01-04,9.702197064521534e-40,4.1297061204904353e-19,0.0774406330218054,0.0,0.9225593669781946,Post-Shock,0.9225593669781946,0.2724735692846644,0.1692973473407108,{Post-Shock},46896.48,0.0058528298973052895,0.9225593669781946,0.7461279683489097,0.004389582609136085,5.02731309991968,8.154817528783092
2023-01-05,6.238608089122372e-35,3.265493275794813e-17,0.5011443099669695,0.0,0.4988556900330305,Transitional,0.5011443099669695,0.693144561665059,0.4306749308625103,"{Transitional, Post-Shock}",47318.86,0.009006646127811768,0.5011443099669695,0.7,0.006720110576981769,5.06109719985625,8.228265084501718
2023-01-06,6.814900689658358e-38,1.0490986461001292e-16,0.7159117635895117,0.0,0.2840882364104881,Transitional,0.7159117635895117,0.5967731693875743,0.3707960181483606,"{Transitional, Post-Shock}",47049.8,-0.005686104863895647,0.7159117635895117,0.7,-0.003980273404726953,5.040952649272924,8.18147830638331
2023-01-09,3.2919045482987952e-43,1.1757066208291915e-17,0.7975037591114686,0.0,0.2024962408885313,Transitional,0.7975037591114686,0.5038435359983713,0.3130555904678314,"{Transitional, Post-Shock}",46536.89,-0.010901427848790113,0.7975037591114686,0.7,-0.007630999494153078,5.0024851421562735,8.092288510929832
2023-01-10,3.46976319910182e-36,4.5726541010715746e-17,0.9966333050428952,0.0,0.0033666949571048,Transitional,0.9966333050428952,0.0225303889414542,0.013998917738541,{Transitional},47032.54,0.010650690237357985,0.9966333050428952,0.7,0.007455483166150589,5.039781085922538,8.178476969171076
2023-01-11,8.958888528251994e-33,3.6185924810645197e-16,0.9999974026094112,0.0,2.5973905884617554e-06,Transitional,0.9999974026094112,3.6002433990871064e-05,2.2369569967704617e-05,{Transitional},47332.17,0.00637069569281179,0.9999974026094112,0.7,0.004459486984968252,5.062255924082299,8.230579557172334
2023-01-12,9.505298218890987e-41,1.044916468597408e-15,0.9999886558872711,0.0,1.1344112727673875e-05,Transitional,0.9999886558872711,0.0001405173213908,8.730832069088854e-05,{Transitional},46707.85,-0.013190183336196037,0.9999886558872711,0.7,-0.009233128335337225,5.015515465468926,8.122016703850083
2023-01-13,1.562612062700281e-29,1.5125344530331982e-14,0.9999998091613352,3.250029934031321e-110,1.9083864969030946e-07,Transitional,0.9999998091613352,3.1434616472098142e-06,1.95314253685976e-06,{Transitional},47646.72,0.020100903809531,0.9999998091613352,0.7,0.0140706326666717,5.086086941217551,8.285276580353576
2023-01-16,5.232314290929494e-28,6.884273144198391e-15,0.9999998702801494,0.0,1.297198437950646e-07,Transitional,0.9999998702801494,2.1868008852484887e-06,1.358735784930771e-06,{Transitional},47888.85,0.005081776877820632,0.9999998702801494,0.7,0.003557243814474442,5.104179392529076,8.327380507305966
2023-01-17,1.0601860859449464e-31,2.8648305909904693e-14,0.9999999523670516,0.0,4.763291970655671e-08,Transitional,0.9999999523670516,8.50710461859944e-07,5.285761291489255e-07,{Transitional},47605.79,-0.005910770461182491,0.9999999523670516,0.7,-0.004137539322827743,5.08306064958172,8.278159272584356
2023-01-18,4.5259231305816895e-22,2.7388352780311066e-12,0.999999999203942,0.0,7.933191209394698e-10,Transitional,0.999999999203942,1.7489963546584638e-08,1.0867125355667165e-08,{Transitional},48501.38,0.018812627623656653,0.999999999203942,0.7,0.013168839336559657,5.14999865861405,8.433893200388805
2023-01-19,1.1286371516447018e-19,1.1960954096169764e-11,0.9999999999564564,0.0,3.1582663138717576e-11,Transitional,0.9999999999564564,1.1050279223426955e-09,6.865924518153424e-10,{Transitional},48852.81,0.007245773213050866,0.9999999999564564,0.7,0.005072041249135606,5.176119664243533,8.495003277821915
2023-01-20,1.3784205805760517e-25,9.648644090434997e-12,0.9999999997795992,0.0,2.107520938875609e-10,Transitional,0.9999999997795992,5.157809765431737e-09,3.204727393075455e-09,{Transitional},48234.84,-0.012649630594432582,0.9999999997795992,0.7,-0.008854741416102806,5.1302864630778515,8.387544624458974
2023-01-23,4.922979205885059e-22,4.083588718622674e-12,0.9999999999447268,0.0,5.118956624894386e-11,Transitional,0.9999999999447268,1.372438142490475e-09,8.527437634514347e-10,{Transitional},48555.67,0.0066514162791875275,0.9999999999447268,0.7,0.004655991395431269,5.154173032706039,8.443333675316511
2023-01-24,2.4013075894697102e-14,1.7998513253811454e-10,0.9999999998180245,1.2006179686066999e-231,1.966346669819279e-12,Transitional,0.9999999998180245,4.271368205523699e-09,2.653950284459074e-09,{Transitional},49396.23,0.017311263545534583,0.9999999998180245,0.7,0.012117884481874208,5.216630706115962,8.589498449772803
2023-01-25,6.640797936034993e-13,1.469689835438351e-10,0.999999999851692,0.0,6.751190107080273e-13,Transitional,0.999999999851692,3.510123798286419e-09,2.180962540504428e-09,{Transitional},49704.46,0.006239949890912699,0.999999999851692,0.7,0.0043679649236388896,5.239416766059854,8.643096489687457
2023-01-26,1.3462657024643736e-12,2.0969004524255828e-10,0.9999999997889324,0.0,3.137748833087165e-14,Transitional,0.9999999997889324,4.9190112812710506e-09,3.0563535525465404e-09,{Transitional},49782.07,0.0015614292962844445,0.9999999997889324,0.7,0.001093000507399111,5.245143451243632,8.656592073757068
2023-01-27,9.433601210698695e-12,4.3026242418993357e-10,0.9999999995603008,0.0,3.237465088399902e-15,Transitional,0.9999999995603008,9.955636545982557e-09,6.185784781797352e-09,{Transitional},49799.22,0.0003445015444316635,0.9999999995603008,0.7,0.00024115108110216442,5.246408323257436,8.659574283095992
2023-01-30,1.1235653149604112e-10,2.411291613560202e-10,0.9999999996464922,0.0,2.2105599679850902e-14,Transitional,0.9999999996464922,8.265110306587715e-09,5.135401771471651e-09,{Transitional},49663.93,-0.0027167092175339747,0.9999999996464922,0.7,-0.001901696452273782,5.236431247161917,8.636048737821184
2023-01-31,0.0010909356496078,1.0511029920962751e-09,0.9989090632992852,0.0,4.079173120493152e-15,Transitional,0.9989090632992852,0.0085313292602791,0.005300812907642,{Transitional},50527.5,0.01738827354178385,0.9989090632992852,0.7,0.012171791479248694,5.300167996397795,8.786214715594596
2023-02-01,0.002061536626109,2.954123543086065e-07,0.9979381679615338,0.0,2.8297351583831584e-15,Transitional,0.9979381679615338,0.0148133149501161,0.0092040300751413,{Transitional},50233.91,-0.005810499233090849,0.9979381679615338,0.7,-0.004067349463163594,5.278610360942969,8.735162421727862
2023-02-02,0.8108344878059078,1.992885532209787e-07,0.1891653129055389,0.0,1.8731895649160476e-17,Risk-On,0.8108344878059078,0.4850136260696795,0.3013559096145243,"{Risk-On, Transitional}",50676.1,0.008802619585057014,0.8108344878059078,0.8621668975611816,0.00616183370953991,5.311136280204554,8.812054733540018
2023-02-03,0.9562126716117278,1.0152771527137382e-07,0.0437872268605568,0.0,1.6094156421743237e-18,Risk-On,0.9562126716117278,0.1798005264810269,0.1117163483548726,{Risk-On},50654.13,-0.0004335377031776666,0.9562126716117278,0.8912425343223456,-0.00037378185652448925,5.309151073825484,8.808234375570564
2023-02-06,0.9990260961615176,6.192839545098117e-09,0.0009738976456428,0.0,1.9476490106493992e-20,Risk-On,0.9990260961615176,0.0077267517684003,0.0048009008043773,{Risk-On},50896.13,0.004777497905896322,0.9990260961615176,0.8998052192323035,0.004257909341370737,5.331756957777475,8.850315696854496
2023-02-07,0.9999999951617572,5.011913599819833e-12,4.833230937490847e-09,0.0,4.173359051045484e-26,Risk-On,0.9999999951617572,9.751123800708965e-08,6.058713868596178e-08,{Risk-On},51549.46,0.012836535901649127,0.9999999951617572,0.8999999990323514,0.011550382001166726,5.393340787377182,8.963923092038097
2023-02-08,0.9999999999815044,1.1998867763983669e-11,6.496656517588134e-12,0.0,1.6041445836486226e-28,Risk-On,0.9999999999815044,4.846831034555856e-10,3.0115054436772577e-10,{Risk-On},51721.44,0.003336213415232825,0.9999999999815044,0.8999999999963009,0.0030025920704812603,5.409534789658764,8.99382865251087
2023-02-09,0.9999999999486746,3.505561088977061e-11,1.6269802748305204e-11,0.0,4.758395504468066e-27,Risk-On,0.9999999999486746,1.2964704341117972e-09,8.055423723373251e-10,{Risk-On},51697.45,-0.000463830860084391,0.9999999999486746,0.8999999999897349,-0.0004174477740742361,5.407276591402043,8.989657037231526
2023-02-10,0.9999999999799288,1.6290334764516668e-11,3.78095264636818e-12,0.0,2.293778475895969e-29,Risk-On,0.9999999999799288,5.213157777513431e-10,3.23911704654024e-10,{Risk-On},51811.58,0.002207652408387828,0.9999999999799288,0.8999999999959858,0.0019868871675263835,5.4180202398727655,9.00950307524035
2023-02-13,0.9999999999998784,1.1981329631428441e-13,1.6667982420380453e-15,0.0,1.387412149890458e-34,Risk-On,0.9999999999998784,2.464427471413497e-12,1.5312348816776153e-12,{Risk-On},52727.81,0.01768388456788994,0.9999999999998784,0.8999999999999757,0.01591549611102996,5.504250719929942,9.16882608763695
2023-02-14,0.9999999999999992,8.526213639848603e-16,4.745037358279327e-18,0.0,2.3690562538436298e-37,Risk-On,0.9999999999999992,-9.755115396985104e-13,-6.061193986807201e-13,{Risk-On},53620.31,0.016926551662206357,0.9999999999999992,0.8999999999999998,0.01523389649598531,5.588101905685307,9.324022696091122
2023-02-15,0.9999999999986472,1.3514080466597381e-12,1.3356186725285566e-15,0.0,1.464161365387003e-34,Risk-On,0.9999999999986472,3.657504264707047e-11,2.2725351729632537e-11,{Risk-On},53274.46,-0.0064499813596751165,0.9999999999986472,0.8999999999997295,-0.005804983223707603,5.5556630678704355,9.263882923504147
2023-02-16,0.9999999999088754,9.0915902606313e-11,2.0860092159418174e-13,0.0,1.3786170801488223e-32,Risk-On,0.9999999999088754,2.196928787926061e-09,1.3650286046781664e-09,{Risk-On},52727.86,-0.01026007584121924,0.9999999999088754,0.899999999981775,-0.00923406825709454,5.504361695888301,9.168834782124819
2023-02-17,0.999999999655359,3.421878482983944e-10,2.453080429248669e-12,0.0,5.7208118940691454e-31,Risk-On,0.999999999655359,7.865593989776941e-09,4.887168326910531e-09,{Risk-On},52353.46,-0.007100610569061638,0.999999999655359,0.8999999999310717,-0.006390549512026066,5.469185799938627,9.103730456964882
2023-02-20,0.9999999999957144,4.264188403085086e-12,2.1436135561634983e-14,0.0,1.534956078334482e-33,Risk-On,0.9999999999957144,1.1461892692694108e-10,7.121674346144387e-11,{Risk-On},52697.91,0.006579316820703118,0.9999999999957144,0.8999999999991428,0.005921385138179305,5.501570955452325,9.163626783891539
2023-02-21,0.9999999999999608,3.930775357460904e-14,1.4137405132530147e-17,0.0,7.288856617707696e-38,Risk-On,0.9999999999999608,1.242014889417782e-13,7.717072400384613e-14,{Risk-On},53291.13,0.01125699292438731,0.9999999999999608,0.8999999999999921,0.01013129363193893,5.55730898623896,9.266781665759533
2023-02-22,0.9999999999634164,3.658101486037108e-11,2.67311546976589e-15,0.0,1.5741794461633138e-35,Risk-On,0.9999999999634164,9.137673922127755e-10,5.677556028432321e-10,{Risk-On},52980.84,-0.005822544952602815,0.9999999999634164,0.8999999999926832,-0.0052402904573424875,5.5281870729898674,9.212825412944692
2023-02-23,0.9999999999716842,2.8314586966418285e-11,1.2096583822631845e-15,0.0,6.3328073741794184e-37,Risk-On,0.9999999999716842,7.140611009357958e-10,4.436711074215071e-10,{Risk-On},53071.5,0.0017111846471291603,0.9999999999716842,0.8999999999943368,0.001540066182403724,5.53670084695098,9.228590258348005
